Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
23,31,93,0,795,523,44,48,26,12,57,26,-0.512295081967213,1.00702576112412,0.474683544303797,NaN,0.261194029850744,0.444444444444442,0.44,0.60,0.26,0.12,0.57,0.26,46,0.46,2,1
24,24,84,0,829,520,30,30,25,2,8,5,-0.409836065573771,-0.63231850117096,-0.949367088607595,NaN,-1.00746268656716,0.666666666666666,0.30,0.38,0.25,0.02,0.08,0.05,11,0.11,0,0
42,27,94,0,790,534,38,41,20,7,30,26,1.4344262295082,0.070257611241218,0.632911392405063,NaN,0.447761194029848,-0.370370370370369,0.38,0.51,0.20,0.07,0.30,0.26,17,0.17,1,0
45,23,95,0,784,516,25,45,47,39,0,43,1.74180327868852,-0.866510538641686,0.791139240506329,NaN,0.671641791044775,0.962962962962962,0.25,0.56,0.47,0.39,0.00,0.43,19,0.19,1,0
19,24,93,0,826,508,28,38,47,0,0,5,-0.922131147540984,-0.63231850117096,0.474683544303797,NaN,-0.895522388059702,1.55555555555556,0.28,0.48,0.47,0.00,0.00,0.05,11,0.11,0,0
40,32,88,0,790,523,19,45,22,35,50,3,1.22950819672131,1.24121779859485,-0.316455696202532,NaN,0.447761194029848,0.444444444444442,0.19,0.56,0.22,0.35,0.50,0.03,51,0.51,3,1
46,22,95,0,807,520,26,37,58,0,1,64,1.84426229508197,-1.10070257611241,0.791139240506329,NaN,-0.186567164179107,0.666666666666666,0.26,0.46,0.58,0.00,0.01,0.64,9,0.09,0,0
20,24,85,0,850,527,26,24,0,0,9,7,-0.819672131147541,-0.63231850117096,-0.791139240506329,NaN,-1.7910447761194,0.148148148148152,0.26,0.30,0.00,0.00,0.09,0.07,8,0.08,0,0
18,21,88,0,790,532,42,32,18,11,0,50,-1.02459016393443,-1.33489461358314,-0.316455696202532,NaN,0.447761194029848,-0.222222222222224,0.42,0.40,0.18,0.11,0.00,0.50,11,0.11,0,0
30,34,89,0,794,531,24,41,4,16,50,64,0.204918032786885,1.7096018735363,-0.158227848101266,NaN,0.298507462686564,-0.148148148148145,0.24,0.51,0.04,0.16,0.50,0.64,19,0.19,1,0
34,24,79,0,790,550,26,22,0,32,2,0,0.614754098360656,-0.63231850117096,-1.74050632911392,NaN,0.447761194029848,-1.55555555555556,0.26,0.28,0.00,0.32,0.02,0.00,7,0.07,0,0
23,27,82,0,816,527,8,29,40,40,10,0,-0.512295081967213,0.070257611241218,-1.26582278481013,NaN,-0.522388059701495,0.148148148148152,0.08,0.36,0.40,0.40,0.10,0.00,10,0.10,0,0
19,31,96,0,761,538,15,42,11,64,46,16,-0.922131147540984,1.00702576112412,0.949367088607595,NaN,1.52985074626865,-0.666666666666666,0.15,0.53,0.11,0.64,0.46,0.16,28,0.28,1,0
27,27,88,0,781,544,8,27,0,11,40,5,-0.102459016393443,0.070257611241218,-0.316455696202532,NaN,0.783582089552239,-1.11111111111111,0.08,0.34,0.00,0.11,0.40,0.05,13,0.13,0,0
25,26,87,0,840,520,17,32,60,0,8,11,-0.307377049180328,-0.163934426229508,-0.474683544303797,NaN,-1.4179104477612,0.666666666666666,0.17,0.40,0.60,0.00,0.08,0.11,11,0.11,0,0
20,21,97,0,850,538,29,21,5,0,0,48,-0.819672131147541,-1.33489461358314,1.10759493670886,NaN,-1.7910447761194,-0.666666666666666,0.29,0.26,0.05,0.00,0.00,0.48,9,0.09,0,0
33,24,88,0,790,530,20,32,18,22,5,33,0.512295081967213,-0.63231850117096,-0.316455696202532,NaN,0.447761194029848,-0.0740740740740725,0.20,0.40,0.18,0.22,0.05,0.33,10,0.10,0,0
22,31,94,0,800,548,47,34,0,3,37,15,-0.614754098360656,1.00702576112412,0.632911392405063,NaN,0.0746268656716402,-1.40740740740741,0.47,0.43,0.00,0.03,0.37,0.15,18,0.18,1,0
20,27,88,0,850,525,10,25,0,0,7,17,-0.819672131147541,0.070257611241218,-0.316455696202532,NaN,-1.7910447761194,0.296296296296297,0.10,0.31,0.00,0.00,0.07,0.17,8,0.08,0,0
20,22,99,0,827,511,21,31,2,0,0,13,-0.819672131147541,-1.10070257611241,1.42405063291139,NaN,-0.932835820895522,1.33333333333333,0.21,0.39,0.02,0.00,0.00,0.13,8,0.08,0,0
11,28,92,0,846,519,16,32,58,0,23,48,-1.74180327868852,0.304449648711944,0.316455696202532,NaN,-1.64179104477612,0.740740740740738,0.16,0.40,0.58,0.00,0.23,0.48,11,0.11,0,0
17,21,90,0,783,514,17,39,33,24,0,24,-1.12704918032787,-1.33489461358314,0,NaN,0.708955223880595,1.11111111111111,0.17,0.49,0.33,0.24,0.00,0.24,7,0.07,0,0
19,26,86,0,782,523,8,32,14,28,10,4,-0.922131147540984,-0.163934426229508,-0.632911392405063,NaN,0.746268656716415,0.444444444444442,0.08,0.40,0.14,0.28,0.10,0.04,8,0.08,0,0
45,27,87,0,776,528,23,41,28,56,5,4,1.74180327868852,0.070257611241218,-0.474683544303797,NaN,0.970149253731342,0.0740740740740725,0.23,0.51,0.28,0.56,0.05,0.04,9,0.09,0,0
23,21,90,0,776,550,49,30,0,38,0,43,-0.512295081967213,-1.33489461358314,0,NaN,0.970149253731342,-1.55555555555556,0.49,0.38,0.00,0.38,0.00,0.43,10,0.10,0,0
23,31,104,0,759,499,36,68,64,64,60,64,-0.512295081967213,1.00702576112412,2.21518987341772,NaN,1.6044776119403,2.22222222222222,0.36,0.85,0.64,0.64,0.60,0.64,81,0.81,4,1
41,31,93,0,790,527,32,46,5,25,46,36,1.33196721311475,1.00702576112412,0.474683544303797,NaN,0.447761194029848,0.148148148148152,0.32,0.58,0.05,0.25,0.46,0.36,46,0.46,2,1
23,31,88,0,850,550,24,21,0,0,44,13,-0.512295081967213,1.00702576112412,-0.316455696202532,NaN,-1.7910447761194,-1.55555555555556,0.24,0.26,0.00,0.00,0.44,0.13,15,0.15,0,0
34,31,92,0,781,525,40,50,17,24,33,64,0.614754098360656,1.00702576112412,0.316455696202532,NaN,0.783582089552239,0.296296296296297,0.40,0.63,0.17,0.24,0.33,0.64,30,0.30,1,0
28,21,98,0,813,516,36,39,37,8,0,23,0,-1.33489461358314,1.26582278481013,NaN,-0.410447761194034,0.962962962962962,0.36,0.49,0.37,0.08,0.00,0.23,14,0.14,0,0
34,30,80,0,744,532,23,49,12,64,36,0,0.614754098360656,0.772833723653396,-1.58227848101266,NaN,2.16417910447761,-0.222222222222224,0.23,0.61,0.12,0.64,0.36,0.00,39,0.39,2,0
41,32,86,0,790,548,37,33,0,62,24,12,1.33196721311475,1.24121779859485,-0.632911392405063,NaN,0.447761194029848,-1.40740740740741,0.37,0.41,0.00,0.62,0.24,0.12,13,0.13,0,0
38,31,90,0,790,531,30,39,12,0,13,0,1.02459016393443,1.00702576112412,0,NaN,0.447761194029848,-0.148148148148145,0.30,0.49,0.12,0.00,0.13,0.00,12,0.12,0,0
22,26,91,0,785,518,34,45,21,35,14,60,-0.614754098360656,-0.163934426229508,0.158227848101266,NaN,0.634328358208955,0.814814814814817,0.34,0.56,0.21,0.35,0.14,0.60,26,0.26,1,0
36,25,99,0,790,521,23,44,36,34,12,30,0.819672131147541,-0.398126463700234,1.42405063291139,NaN,0.447761194029848,0.592592592592593,0.23,0.55,0.36,0.34,0.12,0.30,43,0.43,2,1
37,27,93,0,775,522,40,49,14,25,24,42,0.922131147540984,0.070257611241218,0.474683544303797,NaN,1.00746268656716,0.518518518518521,0.40,0.61,0.14,0.25,0.24,0.42,39,0.39,2,0
27,21,85,0,790,527,26,32,36,54,0,0,-0.102459016393443,-1.33489461358314,-0.791139240506329,NaN,0.447761194029848,0.148148148148152,0.26,0.40,0.36,0.54,0.00,0.00,12,0.12,0,0
14,27,87,0,849,550,10,12,0,0,11,23,-1.4344262295082,0.070257611241218,-0.474683544303797,NaN,-1.75373134328358,-1.55555555555556,0.10,0.15,0.00,0.00,0.11,0.23,8,0.08,0,0
27,25,86,0,811,550,5,15,0,0,24,22,-0.102459016393443,-0.398126463700234,-0.632911392405063,NaN,-0.335820895522388,-1.55555555555556,0.05,0.19,0.00,0.00,0.24,0.22,7,0.07,0,0
11,29,84,0,825,533,26,27,0,0,32,1,-1.74180327868852,0.53864168618267,-0.949367088607595,NaN,-0.858208955223882,-0.296296296296297,0.26,0.34,0.00,0.00,0.32,0.01,13,0.13,0,0
35,25,86,0,784,536,17,29,7,0,15,0,0.717213114754098,-0.398126463700234,-0.632911392405063,NaN,0.671641791044775,-0.518518518518521,0.17,0.36,0.07,0.00,0.15,0.00,10,0.10,0,0
17,30,93,0,813,530,46,41,1,50,36,7,-1.12704918032787,0.772833723653396,0.474683544303797,NaN,-0.410447761194034,-0.0740740740740725,0.46,0.51,0.01,0.50,0.36,0.07,20,0.20,1,0
30,23,88,0,779,544,21,27,0,27,0,8,0.204918032786885,-0.866510538641686,-0.316455696202532,NaN,0.858208955223879,-1.11111111111111,0.21,0.34,0.00,0.27,0.00,0.08,5,0.05,0,0
46,21,87,0,788,549,6,16,0,17,0,0,1.84426229508197,-1.33489461358314,-0.474683544303797,NaN,0.522388059701491,-1.48148148148148,0.06,0.20,0.00,0.17,0.00,0.00,0,0.00,0,0
46,27,83,0,783,536,40,38,41,11,13,0,1.84426229508197,0.070257611241218,-1.10759493670886,NaN,0.708955223880595,-0.518518518518521,0.40,0.48,0.41,0.11,0.13,0.00,13,0.13,0,0
36,22,102,0,773,543,16,31,5,62,0,64,0.819672131147541,-1.10070257611241,1.89873417721519,NaN,1.0820895522388,-1.03703703703703,0.16,0.39,0.05,0.62,0.00,0.64,9,0.09,0,0
23,23,97,0,772,528,12,37,61,45,0,64,-0.512295081967213,-0.866510538641686,1.10759493670886,NaN,1.11940298507463,0.0740740740740725,0.12,0.46,0.61,0.45,0.00,0.64,9,0.09,0,0
44,38,86,0,779,507,27,59,54,36,61,53,1.63934426229508,2.6463700234192,-0.632911392405063,NaN,0.858208955223879,1.62962962962963,0.27,0.74,0.54,0.36,0.61,0.53,54,0.54,3,1
38,28,82,0,840,527,16,28,10,0,25,0,1.02459016393443,0.304449648711944,-1.26582278481013,NaN,-1.4179104477612,0.148148148148152,0.16,0.35,0.10,0.00,0.25,0.00,8,0.08,0,0
30,27,81,0,832,531,44,32,3,1,26,0,0.204918032786885,0.070257611241218,-1.42405063291139,NaN,-1.11940298507463,-0.148148148148145,0.44,0.40,0.03,0.01,0.26,0.00,15,0.15,0,0
18,30,97,0,790,516,35,44,6,7,13,24,-1.02459016393443,0.772833723653396,1.10759493670886,NaN,0.447761194029848,0.962962962962962,0.35,0.55,0.06,0.07,0.13,0.24,24,0.24,1,0
27,21,93,0,790,544,28,24,0,15,0,26,-0.102459016393443,-1.33489461358314,0.474683544303797,NaN,0.447761194029848,-1.11111111111111,0.28,0.30,0.00,0.15,0.00,0.26,8,0.08,0,0
23,21,86,0,786,534,18,25,22,13,0,0,-0.512295081967213,-1.33489461358314,-0.632911392405063,NaN,0.597014925373132,-0.370370370370369,0.18,0.31,0.22,0.13,0.00,0.00,6,0.06,0,0
39,21,88,0,817,550,8,13,0,0,0,0,1.12704918032787,-1.33489461358314,-0.316455696202532,NaN,-0.559701492537315,-1.55555555555556,0.08,0.16,0.00,0.00,0.00,0.00,4,0.04,0,0
28,25,80,0,788,536,36,32,3,45,17,0,0,-0.398126463700234,-1.58227848101266,NaN,0.522388059701491,-0.518518518518521,0.36,0.40,0.03,0.45,0.17,0.00,11,0.11,0,0
26,25,93,0,837,527,30,31,9,0,3,23,-0.204918032786885,-0.398126463700234,0.474683544303797,NaN,-1.30597014925373,0.148148148148152,0.30,0.39,0.09,0.00,0.03,0.23,14,0.14,0,0
20,21,89,0,833,537,15,17,0,0,0,18,-0.819672131147541,-1.33489461358314,-0.158227848101266,NaN,-1.15671641791045,-0.592592592592593,0.15,0.21,0.00,0.00,0.00,0.18,4,0.04,0,0
24,33,102,0,770,537,28,48,5,64,50,48,-0.409836065573771,1.47540983606557,1.89873417721519,NaN,1.19402985074627,-0.592592592592593,0.28,0.60,0.05,0.64,0.50,0.48,48,0.48,2,1
23,29,87,0,776,512,48,55,49,27,28,64,-0.512295081967213,0.53864168618267,-0.474683544303797,NaN,0.970149253731342,1.25925925925926,0.48,0.69,0.49,0.27,0.28,0.64,46,0.46,2,1
37,25,92,0,790,512,12,41,48,26,0,24,0.922131147540984,-0.398126463700234,0.316455696202532,NaN,0.447761194029848,1.25925925925926,0.12,0.51,0.48,0.26,0.00,0.24,8,0.08,0,0
26,31,99,0,807,518,37,47,45,5,12,64,-0.204918032786885,1.00702576112412,1.42405063291139,NaN,-0.186567164179107,0.814814814814817,0.37,0.59,0.45,0.05,0.12,0.64,23,0.23,1,0
24,27,88,0,811,550,23,23,0,16,18,15,-0.409836065573771,0.070257611241218,-0.316455696202532,NaN,-0.335820895522388,-1.55555555555556,0.23,0.29,0.00,0.16,0.18,0.15,10,0.10,0,0
47,21,90,0,823,550,20,15,0,0,0,65,1.94672131147541,-1.33489461358314,0,NaN,-0.783582089552242,-1.55555555555556,0.20,0.19,0.00,0.00,0.00,0.65,1,0.01,0,0
25,32,95,0,843,545,17,25,0,0,57,24,-0.307377049180328,1.24121779859485,0.791139240506329,NaN,-1.52985074626866,-1.18518518518519,0.17,0.31,0.00,0.00,0.57,0.24,18,0.18,1,0
19,25,90,0,778,519,5,35,15,0,15,0,-0.922131147540984,-0.398126463700234,0,NaN,0.895522388059699,0.740740740740738,0.05,0.44,0.15,0.00,0.15,0.00,8,0.08,0,0
31,38,109,0,758,502,36,74,65,65,65,65,0.307377049180328,2.6463700234192,3.00632911392405,NaN,1.64179104477612,2,0.36,0.93,0.65,0.65,0.65,0.65,84,0.84,4,1
36,33,85,0,790,527,6,38,61,31,29,0,0.819672131147541,1.47540983606557,-0.791139240506329,NaN,0.447761194029848,0.148148148148152,0.06,0.48,0.61,0.31,0.29,0.00,10,0.10,0,0
21,35,91,0,787,537,26,40,0,44,48,13,-0.717213114754098,1.94379391100703,0.158227848101266,NaN,0.559701492537311,-0.592592592592593,0.26,0.50,0.00,0.44,0.48,0.13,27,0.27,1,0
12,25,84,0,780,536,26,30,10,46,2,13,-1.63934426229508,-0.398126463700234,-0.949367088607595,NaN,0.820895522388059,-0.518518518518521,0.26,0.38,0.10,0.46,0.02,0.13,11,0.11,0,0
43,23,93,0,814,527,36,34,41,39,0,21,1.53688524590164,-0.866510538641686,0.474683544303797,NaN,-0.447761194029854,0.148148148148152,0.36,0.43,0.41,0.39,0.00,0.21,11,0.11,0,0
16,21,97,0,816,513,5,30,39,7,0,55,-1.22950819672131,-1.33489461358314,1.10759493670886,NaN,-0.522388059701495,1.18518518518519,0.05,0.38,0.39,0.07,0.00,0.55,5,0.05,0,0
23,23,90,0,805,527,32,37,22,58,6,65,-0.512295081967213,-0.866510538641686,0,NaN,-0.111940298507467,0.148148148148152,0.32,0.46,0.22,0.58,0.06,0.65,16,0.16,1,0
23,27,97,0,788,527,49,45,0,13,10,39,-0.512295081967213,0.070257611241218,1.10759493670886,NaN,0.522388059701491,0.148148148148152,0.49,0.56,0.00,0.13,0.10,0.39,39,0.39,2,0
19,27,89,0,790,523,46,44,25,33,9,1,-0.922131147540984,0.070257611241218,-0.158227848101266,NaN,0.447761194029848,0.444444444444442,0.46,0.55,0.25,0.33,0.09,0.01,35,0.35,2,0
35,22,91,0,788,532,42,34,10,12,0,10,0.717213114754098,-1.10070257611241,0.158227848101266,NaN,0.522388059701491,-0.222222222222224,0.42,0.43,0.10,0.12,0.00,0.10,8,0.08,0,0
38,23,83,0,792,531,13,27,6,6,10,0,1.02459016393443,-0.866510538641686,-1.10759493670886,NaN,0.373134328358208,-0.148148148148145,0.13,0.34,0.06,0.06,0.10,0.00,7,0.07,0,0
17,29,94,0,808,520,38,45,29,18,23,65,-1.12704918032787,0.53864168618267,0.632911392405063,NaN,-0.223880597014927,0.666666666666666,0.38,0.56,0.29,0.18,0.23,0.65,22,0.22,1,0
41,24,85,0,846,550,23,15,0,0,3,0,1.33196721311475,-0.63231850117096,-0.791139240506329,NaN,-1.64179104477612,-1.55555555555556,0.23,0.19,0.00,0.00,0.03,0.00,6,0.06,0,0
30,27,89,0,816,534,38,35,13,9,19,65,0.204918032786885,0.070257611241218,-0.158227848101266,NaN,-0.522388059701495,-0.370370370370369,0.38,0.44,0.13,0.09,0.19,0.65,13,0.13,0,0
36,31,89,0,779,521,1,43,65,29,30,24,0.819672131147541,1.00702576112412,-0.158227848101266,NaN,0.858208955223879,0.592592592592593,0.01,0.54,0.65,0.29,0.30,0.24,28,0.28,1,0
17,33,107,0,767,546,37,45,0,63,43,65,-1.12704918032787,1.47540983606557,2.68987341772152,NaN,1.30597014925373,-1.25925925925926,0.37,0.56,0.00,0.63,0.43,0.65,39,0.39,2,0
35,25,82,0,799,517,42,40,53,0,5,0,0.717213114754098,-0.398126463700234,-1.26582278481013,NaN,0.11194029850746,0.88888888888889,0.42,0.50,0.53,0.00,0.05,0.00,19,0.19,1,0
28,21,93,0,850,527,22,25,12,0,0,54,0,-1.33489461358314,0.474683544303797,NaN,-1.7910447761194,0.148148148148152,0.22,0.31,0.12,0.00,0.00,0.54,7,0.07,0,0
32,22,81,0,790,527,20,31,20,51,0,0,0.409836065573771,-1.10070257611241,-1.42405063291139,NaN,0.447761194029848,0.148148148148152,0.20,0.39,0.20,0.51,0.00,0.00,9,0.09,0,0
33,22,87,0,812,535,23,25,40,6,0,8,0.512295081967213,-1.10070257611241,-0.474683544303797,NaN,-0.373134328358208,-0.444444444444442,0.23,0.31,0.40,0.06,0.00,0.08,3,0.03,0,0
12,35,98,0,801,530,38,47,65,10,65,63,-1.63934426229508,1.94379391100703,1.26582278481013,NaN,0.0373134328358201,-0.0740740740740725,0.38,0.59,0.65,0.10,0.65,0.63,32,0.32,2,0
41,31,89,0,816,531,43,40,0,11,53,0,1.33196721311475,1.00702576112412,-0.158227848101266,NaN,-0.522388059701495,-0.148148148148145,0.43,0.50,0.00,0.11,0.53,0.00,21,0.21,1,0
29,27,88,0,826,527,15,28,0,0,8,0,0.102459016393443,0.070257611241218,-0.316455696202532,NaN,-0.895522388059702,0.148148148148152,0.15,0.35,0.00,0.00,0.08,0.00,8,0.08,0,0
39,21,84,0,807,537,19,23,8,12,0,0,1.12704918032787,-1.33489461358314,-0.949367088607595,NaN,-0.186567164179107,-0.592592592592593,0.19,0.29,0.08,0.12,0.00,0.00,2,0.02,0,0
11,21,94,0,816,550,19,14,0,30,0,24,-1.74180327868852,-1.33489461358314,0.632911392405063,NaN,-0.522388059701495,-1.55555555555556,0.19,0.18,0.00,0.30,0.00,0.24,6,0.06,0,0
31,33,79,0,838,541,35,28,0,0,32,0,0.307377049180328,1.47540983606557,-1.74050632911392,NaN,-1.34328358208956,-0.88888888888889,0.35,0.35,0.00,0.00,0.32,0.00,10,0.10,0,0
33,27,87,0,824,531,16,27,9,0,12,0,0.512295081967213,0.070257611241218,-0.474683544303797,NaN,-0.820895522388062,-0.148148148148145,0.16,0.34,0.09,0.00,0.12,0.00,5,0.05,0,0
41,25,92,0,790,513,31,46,56,21,11,33,1.33196721311475,-0.398126463700234,0.316455696202532,NaN,0.447761194029848,1.18518518518519,0.31,0.58,0.56,0.21,0.11,0.33,46,0.46,2,1
19,25,90,0,785,519,38,45,35,60,7,20,-0.922131147540984,-0.398126463700234,0,NaN,0.634328358208955,0.740740740740738,0.38,0.56,0.35,0.60,0.07,0.20,28,0.28,1,0
21,36,103,0,744,535,35,51,0,20,52,30,-0.717213114754098,2.17798594847775,2.05696202531646,NaN,2.16417910447761,-0.444444444444442,0.35,0.64,0.00,0.20,0.52,0.30,50,0.50,2,1
39,31,93,0,780,550,17,33,0,15,53,32,1.12704918032787,1.00702576112412,0.474683544303797,NaN,0.820895522388059,-1.55555555555556,0.17,0.41,0.00,0.15,0.53,0.32,16,0.16,1,0
22,33,87,0,790,536,11,32,4,31,41,1,-0.614754098360656,1.47540983606557,-0.474683544303797,NaN,0.447761194029848,-0.518518518518521,0.11,0.40,0.04,0.31,0.41,0.01,16,0.16,1,0
36,27,83,0,790,525,50,46,31,20,35,20,0.819672131147541,0.070257611241218,-1.10759493670886,NaN,0.447761194029848,0.296296296296297,0.50,0.58,0.31,0.20,0.35,0.20,39,0.39,2,0
20,29,91,0,802,534,37,37,20,13,32,22,-0.819672131147541,0.53864168618267,0.158227848101266,NaN,0,-0.370370370370369,0.37,0.46,0.20,0.13,0.32,0.22,18,0.18,1,0
29,30,106,0,754,502,41,68,62,65,43,58,0.102459016393443,0.772833723653396,2.53164556962025,NaN,1.7910447761194,2,0.41,0.85,0.62,0.65,0.43,0.58,63,0.63,3,1
24,28,99,0,840,550,7,19,0,0,36,0,-0.409836065573771,0.304449648711944,1.42405063291139,NaN,-1.4179104477612,-1.55555555555556,0.07,0.24,0.00,0.00,0.36,0.00,14,0.14,0,0
41,36,104,0,768,486,30,71,37,65,65,65,1.33196721311475,2.17798594847775,2.21518987341772,NaN,1.26865671641791,3.18518518518518,0.30,0.89,0.37,0.65,0.65,0.65,93,0.93,5,1
30,29,95,0,774,517,33,52,54,24,45,26,0.204918032786885,0.53864168618267,0.791139240506329,NaN,1.04477611940298,0.88888888888889,0.33,0.65,0.54,0.24,0.45,0.26,56,0.56,3,1
23,25,92,0,850,524,23,28,0,0,19,22,-0.512295081967213,-0.398126463700234,0.316455696202532,NaN,-1.7910447761194,0.370370370370369,0.23,0.35,0.00,0.00,0.19,0.22,12,0.12,0,0
29,27,89,0,850,514,42,42,28,0,36,49,0.102459016393443,0.070257611241218,-0.158227848101266,NaN,-1.7910447761194,1.11111111111111,0.42,0.53,0.28,0.00,0.36,0.49,35,0.35,2,0
11,25,79,0,769,540,25,29,0,59,11,0,-1.74180327868852,-0.398126463700234,-1.74050632911392,NaN,1.23134328358209,-0.814814814814817,0.25,0.36,0.00,0.59,0.11,0.00,11,0.11,0,0
20,27,84,0,774,526,29,41,26,13,22,0,-0.819672131147541,0.070257611241218,-0.949367088607595,NaN,1.04477611940298,0.222222222222224,0.29,0.51,0.26,0.13,0.22,0.00,13,0.13,0,0
37,29,87,0,840,543,42,27,0,0,29,40,0.922131147540984,0.53864168618267,-0.474683544303797,NaN,-1.4179104477612,-1.03703703703703,0.42,0.34,0.00,0.00,0.29,0.40,10,0.10,0,0
15,26,94,0,790,507,41,50,65,17,19,11,-1.33196721311475,-0.163934426229508,0.632911392405063,NaN,0.447761194029848,1.62962962962963,0.41,0.63,0.65,0.17,0.19,0.11,41,0.41,2,1
20,29,94,0,790,527,29,43,40,16,32,12,-0.819672131147541,0.53864168618267,0.632911392405063,NaN,0.447761194029848,0.148148148148152,0.29,0.54,0.40,0.16,0.32,0.12,25,0.25,1,0
36,26,87,0,792,522,36,43,24,28,9,65,0.819672131147541,-0.163934426229508,-0.474683544303797,NaN,0.373134328358208,0.518518518518521,0.36,0.54,0.24,0.28,0.09,0.65,17,0.17,1,0
33,29,83,0,788,537,14,30,1,0,38,0,0.512295081967213,0.53864168618267,-1.10759493670886,NaN,0.522388059701491,-0.592592592592593,0.14,0.38,0.01,0.00,0.38,0.00,13,0.13,0,0
16,27,96,0,797,533,43,39,7,7,21,44,-1.22950819672131,0.070257611241218,0.949367088607595,NaN,0.186567164179104,-0.296296296296297,0.43,0.49,0.07,0.07,0.21,0.44,21,0.21,1,0
17,21,95,0,847,511,47,38,38,0,0,65,-1.12704918032787,-1.33489461358314,0.791139240506329,NaN,-1.67910447761194,1.33333333333333,0.47,0.48,0.38,0.00,0.00,0.65,21,0.21,1,0
43,32,101,0,848,530,35,41,65,0,40,40,1.53688524590164,1.24121779859485,1.74050632911392,NaN,-1.71641791044776,-0.0740740740740725,0.35,0.51,0.65,0.00,0.40,0.40,19,0.19,1,0
33,26,87,0,837,527,41,37,48,7,22,42,0.512295081967213,-0.163934426229508,-0.474683544303797,NaN,-1.30597014925373,0.148148148148152,0.41,0.46,0.48,0.07,0.22,0.42,14,0.14,0,0
32,23,83,0,850,515,25,30,56,0,12,0,0.409836065573771,-0.866510538641686,-1.10759493670886,NaN,-1.7910447761194,1.03703703703703,0.25,0.38,0.56,0.00,0.12,0.00,10,0.10,0,0
16,24,78,0,841,550,31,15,0,0,12,0,-1.22950819672131,-0.63231850117096,-1.89873417721519,NaN,-1.45522388059702,-1.55555555555556,0.31,0.19,0.00,0.00,0.12,0.00,5,0.05,0,0
17,30,89,0,776,510,32,47,20,4,14,19,-1.12704918032787,0.772833723653396,-0.158227848101266,NaN,0.970149253731342,1.40740740740741,0.32,0.59,0.20,0.04,0.14,0.19,19,0.19,1,0
17,21,80,0,775,550,36,22,0,13,0,0,-1.12704918032787,-1.33489461358314,-1.58227848101266,NaN,1.00746268656716,-1.55555555555556,0.36,0.28,0.00,0.13,0.00,0.00,5,0.05,0,0
33,31,101,0,771,529,40,49,7,32,33,0,0.512295081967213,1.00702576112412,1.74050632911392,NaN,1.15671641791045,0,0.40,0.61,0.07,0.32,0.33,0.00,26,0.26,1,0
46,27,87,0,831,524,17,32,18,3,24,0,1.84426229508197,0.070257611241218,-0.474683544303797,NaN,-1.08208955223881,0.370370370370369,0.17,0.40,0.18,0.03,0.24,0.00,11,0.11,0,0
23,27,85,0,850,540,25,24,34,0,16,51,-0.512295081967213,0.070257611241218,-0.791139240506329,NaN,-1.7910447761194,-0.814814814814817,0.25,0.30,0.34,0.00,0.16,0.51,12,0.12,0,0
17,28,85,0,766,524,29,44,43,46,19,0,-1.12704918032787,0.304449648711944,-0.791139240506329,NaN,1.34328358208955,0.370370370370369,0.29,0.55,0.43,0.46,0.19,0.00,43,0.43,2,1
23,34,93,0,769,533,10,43,10,48,50,65,-0.512295081967213,1.7096018735363,0.474683544303797,NaN,1.23134328358209,-0.296296296296297,0.10,0.54,0.10,0.48,0.50,0.65,53,0.53,3,1
16,26,89,0,779,543,16,27,0,45,16,11,-1.22950819672131,-0.163934426229508,-0.158227848101266,NaN,0.858208955223879,-1.03703703703703,0.16,0.34,0.00,0.45,0.16,0.11,10,0.10,0,0
38,24,88,0,775,532,30,39,60,65,8,26,1.02459016393443,-0.63231850117096,-0.316455696202532,NaN,1.00746268656716,-0.222222222222224,0.30,0.49,0.60,0.65,0.08,0.26,13,0.13,0,0
23,21,90,0,788,528,20,29,10,5,0,25,-0.512295081967213,-1.33489461358314,0,NaN,0.522388059701491,0.0740740740740725,0.20,0.36,0.10,0.05,0.00,0.25,8,0.08,0,0
25,21,89,0,773,515,14,39,41,33,0,65,-0.307377049180328,-1.33489461358314,-0.158227848101266,NaN,1.0820895522388,1.03703703703703,0.14,0.49,0.41,0.33,0.00,0.65,9,0.09,0,0
17,27,89,0,780,550,31,31,0,39,33,13,-1.12704918032787,0.070257611241218,-0.158227848101266,NaN,0.820895522388059,-1.55555555555556,0.31,0.39,0.00,0.39,0.33,0.13,17,0.17,1,0
14,32,90,0,780,527,44,48,16,63,28,8,-1.4344262295082,1.24121779859485,0,NaN,0.820895522388059,0.148148148148152,0.44,0.60,0.16,0.63,0.28,0.08,24,0.24,1,0
27,27,90,0,779,536,9,32,1,30,15,42,-0.102459016393443,0.070257611241218,0,NaN,0.858208955223879,-0.518518518518521,0.09,0.40,0.01,0.30,0.15,0.42,11,0.11,0,0
45,34,105,0,742,504,23,63,14,22,36,0,1.74180327868852,1.7096018735363,2.37341772151899,NaN,2.23880597014925,1.85185185185185,0.23,0.79,0.14,0.22,0.36,0.00,57,0.57,3,1
