Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Play_Diagnosis,Punishing_Hitter,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
12,31,107,0,772,501,24,47,19,53,50,0,59,31,-1.59021406727829,0.970350404312669,1.02863202545069,NaN,0.604229607250756,0.909090909090908,0.24,0.59,0.19,0.53,0.50,0.00,0.59,0.31,64,0.64,3,1
30,27,99,0,766,509,21,40,21,39,0,0,22,54,1.16207951070336,-0.107816711590296,0.180275715800637,NaN,0.785498489425981,0.349650349650348,0.21,0.50,0.21,0.39,0.00,0.00,0.22,0.54,11,0.11,0,0
20,21,105,0,761,507,53,47,39,40,12,12,2,41,-0.36697247706422,-1.72506738544474,0.816542948038176,NaN,0.936555891238669,0.489510489510485,0.53,0.59,0.39,0.40,0.12,0.12,0.02,0.41,57,0.57,3,1
10,22,104,0,775,518,51,39,43,5,0,0,8,38,-1.8960244648318,-1.455525606469,0.71049840933192,NaN,0.513595166163142,-0.27972027972028,0.51,0.49,0.43,0.05,0.00,0.00,0.08,0.38,18,0.18,1,0
17,28,117,0,757,522,51,50,23,0,22,0,0,54,-0.825688073394495,0.161725067385445,2.08907741251326,NaN,1.05740181268882,-0.55944055944056,0.51,0.63,0.23,0.00,0.22,0.00,0.00,0.54,31,0.31,2,0
32,34,106,0,796,530,65,50,17,0,64,41,18,39,1.46788990825688,1.77897574123989,0.922587486744433,NaN,-0.120845921450151,-1.11888111888112,0.65,0.63,0.17,0.00,0.64,0.41,0.18,0.39,42,0.42,2,1
25,32,90,0,758,518,56,56,52,31,49,64,8,12,0.397553516819572,1.23989218328841,-0.774125132555673,NaN,1.02719033232628,-0.27972027972028,0.56,0.70,0.52,0.31,0.49,0.64,0.08,0.12,42,0.42,2,1
24,22,95,0,807,503,43,30,0,11,0,0,11,10,0.244648318042814,-1.455525606469,-0.24390243902439,NaN,-0.453172205438068,0.769230769230765,0.43,0.38,0.00,0.11,0.00,0.00,0.11,0.10,9,0.09,0,0
30,26,98,0,804,524,36,34,48,37,2,19,28,55,1.16207951070336,-0.377358490566037,0.0742311770943799,NaN,-0.362537764350451,-0.699300699300703,0.36,0.43,0.48,0.37,0.02,0.19,0.28,0.55,11,0.11,0,0
20,25,80,0,850,537,58,23,0,0,0,14,0,0,-0.36697247706422,-0.646900269541779,-1.83457051961824,NaN,-1.75226586102719,-1.60839160839161,0.58,0.29,0.00,0.00,0.00,0.14,0.00,0.00,8,0.08,0,0
23,24,98,0,767,507,34,39,29,30,0,18,4,8,0.0917431192660553,-0.91644204851752,0.0742311770943799,NaN,0.755287009063444,0.489510489510485,0.34,0.49,0.29,0.30,0.00,0.18,0.04,0.08,15,0.15,0,0
14,31,102,0,762,527,34,45,18,4,37,20,51,48,-1.28440366972477,0.970350404312669,0.498409331919406,NaN,0.906344410876132,-0.909090909090908,0.34,0.56,0.18,0.04,0.37,0.20,0.51,0.48,20,0.20,1,0
23,28,101,0,770,500,52,51,16,21,26,16,5,5,0.0917431192660553,0.161725067385445,0.39236479321315,NaN,0.66465256797583,0.979020979020977,0.52,0.64,0.16,0.21,0.26,0.16,0.05,0.05,40,0.40,2,1
8,28,100,0,768,507,25,43,48,30,18,0,8,46,-2.20183486238532,0.161725067385445,0.286320254506893,NaN,0.725075528700907,0.489510489510485,0.25,0.54,0.48,0.30,0.18,0.00,0.08,0.46,52,0.52,3,1
25,30,98,0,763,524,23,40,9,4,41,21,0,0,0.397553516819572,0.700808625336928,0.0742311770943799,NaN,0.876132930513595,-0.699300699300703,0.23,0.50,0.09,0.04,0.41,0.21,0.00,0.00,45,0.45,2,1
21,21,99,0,849,530,41,18,0,1,0,0,0,3,-0.214067278287462,-1.72506738544474,0.180275715800637,NaN,-1.72205438066465,-1.11888111888112,0.41,0.23,0.00,0.01,0.00,0.00,0.00,0.03,4,0.04,0,0
29,28,90,0,794,526,55,40,26,0,31,2,0,30,1.00917431192661,0.161725067385445,-0.774125132555673,NaN,-0.0604229607250769,-0.83916083916084,0.55,0.50,0.26,0.00,0.31,0.02,0.00,0.30,19,0.19,1,0
20,28,83,0,850,507,31,25,0,14,1,55,55,10,-0.36697247706422,0.161725067385445,-1.51643690349947,NaN,-1.75226586102719,0.489510489510485,0.31,0.31,0.00,0.14,0.01,0.55,0.55,0.10,11,0.11,0,0
21,23,104,0,808,507,43,37,55,38,0,55,20,20,-0.214067278287462,-1.18598382749326,0.71049840933192,NaN,-0.483383685800605,0.489510489510485,0.43,0.46,0.55,0.38,0.00,0.55,0.20,0.20,18,0.18,1,0
20,30,101,0,785,499,38,45,1,55,38,14,18,6,-0.36697247706422,0.700808625336928,0.39236479321315,NaN,0.211480362537765,1.04895104895105,0.38,0.56,0.01,0.55,0.38,0.14,0.18,0.06,29,0.29,1,0
33,32,118,0,744,493,28,64,55,55,16,55,55,55,1.62079510703364,1.23989218328841,2.19512195121951,NaN,1.45015105740181,1.46853146853147,0.28,0.80,0.55,0.55,0.16,0.55,0.55,0.55,70,0.70,4,1
27,21,105,0,765,504,26,39,19,55,0,10,0,50,0.703363914373089,-1.72506738544474,0.816542948038176,NaN,0.815709969788518,0.699300699300697,0.26,0.49,0.19,0.55,0.00,0.10,0.00,0.50,13,0.13,0,0
29,24,104,0,780,505,36,40,46,22,0,52,17,10,1.00917431192661,-0.91644204851752,0.71049840933192,NaN,0.362537764350453,0.629370629370628,0.36,0.50,0.46,0.22,0.00,0.52,0.17,0.10,14,0.14,0,0
20,23,100,0,780,506,53,39,11,0,6,8,0,0,-0.36697247706422,-1.18598382749326,0.286320254506893,NaN,0.362537764350453,0.55944055944056,0.53,0.49,0.11,0.00,0.06,0.08,0.00,0.00,16,0.16,1,0
31,24,110,0,785,526,51,37,0,0,0,28,0,4,1.31498470948012,-0.91644204851752,1.34676564156946,NaN,0.211480362537765,-0.83916083916084,0.51,0.46,0.00,0.00,0.00,0.28,0.00,0.04,11,0.11,0,0
10,25,92,0,823,506,27,26,0,35,0,20,31,24,-1.8960244648318,-0.646900269541779,-0.56203605514316,NaN,-0.936555891238672,0.55944055944056,0.27,0.33,0.00,0.35,0.00,0.20,0.31,0.24,7,0.07,0,0
20,24,104,0,768,507,48,48,33,55,14,14,0,55,-0.36697247706422,-0.91644204851752,0.71049840933192,NaN,0.725075528700907,0.489510489510485,0.48,0.60,0.33,0.55,0.14,0.14,0.00,0.55,50,0.50,2,1
26,28,112,0,780,507,31,43,0,28,32,55,28,33,0.550458715596331,0.161725067385445,1.55885471898197,NaN,0.362537764350453,0.489510489510485,0.31,0.54,0.00,0.28,0.32,0.55,0.28,0.33,46,0.46,2,1
21,23,107,0,780,529,47,37,2,0,0,25,11,45,-0.214067278287462,-1.18598382749326,1.02863202545069,NaN,0.362537764350453,-1.04895104895105,0.47,0.46,0.02,0.00,0.00,0.25,0.11,0.45,10,0.10,0,0
38,31,97,0,799,522,18,30,0,6,0,0,55,0,2.38532110091743,0.970350404312669,-0.0318133616118767,NaN,-0.211480362537765,-0.55944055944056,0.18,0.38,0.00,0.06,0.00,0.00,0.55,0.00,6,0.06,0,0
14,31,113,0,772,521,56,51,39,6,44,2,12,9,-1.28440366972477,0.970350404312669,1.66489925768823,NaN,0.604229607250756,-0.489510489510492,0.56,0.64,0.39,0.06,0.44,0.02,0.12,0.09,42,0.42,2,1
20,28,81,0,820,534,27,26,22,0,30,40,54,0,-0.36697247706422,0.161725067385445,-1.72852598091198,NaN,-0.845921450151055,-1.3986013986014,0.27,0.33,0.22,0.00,0.30,0.40,0.54,0.00,15,0.15,0,0
29,33,104,0,758,500,21,52,12,46,55,0,44,0,1.00917431192661,1.50943396226415,0.71049840933192,NaN,1.02719033232628,0.979020979020977,0.21,0.65,0.12,0.46,0.55,0.00,0.44,0.00,59,0.59,3,1
21,22,102,0,850,540,35,17,0,0,0,4,22,23,-0.214067278287462,-1.455525606469,0.498409331919406,NaN,-1.75226586102719,-1.81818181818182,0.35,0.21,0.00,0.00,0.00,0.04,0.22,0.23,5,0.05,0,0
16,30,100,0,764,496,28,49,26,39,55,0,10,22,-0.978593272171254,0.700808625336928,0.286320254506893,NaN,0.845921450151058,1.25874125874126,0.28,0.61,0.26,0.39,0.55,0.00,0.10,0.22,32,0.32,2,0
30,41,116,0,726,492,21,72,55,55,55,55,55,55,1.16207951070336,3.66576819407008,1.983032873807,NaN,1.99395770392749,1.53846153846154,0.21,0.90,0.55,0.55,0.55,0.55,0.55,0.55,98,0.98,5,1
21,29,90,0,767,540,40,39,4,0,9,0,40,4,-0.214067278287462,0.431266846361186,-0.774125132555673,NaN,0.755287009063444,-1.81818181818182,0.40,0.49,0.04,0.00,0.09,0.00,0.40,0.04,18,0.18,1,0
30,27,107,0,779,539,54,43,35,0,12,55,0,35,1.16207951070336,-0.107816711590296,1.02863202545069,NaN,0.392749244712991,-1.74825174825175,0.54,0.54,0.35,0.00,0.12,0.55,0.00,0.35,21,0.21,1,0
20,28,112,0,843,535,20,23,0,0,14,18,0,25,-0.36697247706422,0.161725067385445,1.55885471898197,NaN,-1.54078549848943,-1.46853146853147,0.20,0.29,0.00,0.00,0.14,0.18,0.00,0.25,9,0.09,0,0
28,28,103,0,779,501,35,43,11,46,0,44,49,0,0.856269113149847,0.161725067385445,0.604453870625663,NaN,0.392749244712991,0.909090909090908,0.35,0.54,0.11,0.46,0.00,0.44,0.49,0.00,18,0.18,1,0
22,28,105,0,790,527,45,40,45,5,1,55,43,24,-0.0611620795107031,0.161725067385445,0.816542948038176,NaN,0.0604229607250742,-0.909090909090908,0.45,0.50,0.45,0.05,0.01,0.55,0.43,0.24,16,0.16,1,0
15,35,101,0,756,527,30,49,41,3,51,9,46,11,-1.13149847094801,2.04851752021563,0.39236479321315,NaN,1.08761329305136,-0.909090909090908,0.30,0.61,0.41,0.03,0.51,0.09,0.46,0.11,36,0.36,2,0
10,26,87,0,850,507,50,26,0,0,32,26,0,8,-1.8960244648318,-0.377358490566037,-1.09225874867444,NaN,-1.75226586102719,0.489510489510485,0.50,0.33,0.00,0.00,0.32,0.26,0.00,0.08,12,0.12,0,0
13,22,109,0,780,502,41,39,15,14,0,0,11,55,-1.43730886850153,-1.455525606469,1.2407211028632,NaN,0.362537764350453,0.83916083916084,0.41,0.49,0.15,0.14,0.00,0.00,0.11,0.55,13,0.13,0,0
20,28,83,0,850,501,50,32,0,55,22,55,35,24,-0.36697247706422,0.161725067385445,-1.51643690349947,NaN,-1.75226586102719,0.909090909090908,0.50,0.40,0.00,0.55,0.22,0.55,0.35,0.24,23,0.23,1,0
23,29,101,0,823,505,40,38,0,43,49,0,1,40,0.0917431192660553,0.431266846361186,0.39236479321315,NaN,-0.936555891238672,0.629370629370628,0.40,0.48,0.00,0.43,0.49,0.00,0.01,0.40,27,0.27,1,0
13,25,92,0,835,540,30,18,0,0,9,0,0,35,-1.43730886850153,-0.646900269541779,-0.56203605514316,NaN,-1.29909365558912,-1.81818181818182,0.30,0.23,0.00,0.00,0.09,0.00,0.00,0.35,7,0.07,0,0
20,28,93,0,780,531,25,36,12,0,34,45,45,25,-0.36697247706422,0.161725067385445,-0.455991516436903,NaN,0.362537764350453,-1.18881118881119,0.25,0.45,0.12,0.00,0.34,0.45,0.45,0.25,16,0.16,1,0
30,23,81,0,773,493,42,43,52,55,0,36,25,0,1.16207951070336,-1.18598382749326,-1.72852598091198,NaN,0.574018126888216,1.46853146853147,0.42,0.54,0.52,0.55,0.00,0.36,0.25,0.00,15,0.15,0,0
23,28,102,0,770,499,20,45,33,55,13,31,24,18,0.0917431192660553,0.161725067385445,0.498409331919406,NaN,0.66465256797583,1.04895104895105,0.20,0.56,0.33,0.55,0.13,0.31,0.24,0.18,37,0.37,2,0
38,34,106,0,756,498,51,65,45,55,53,55,51,51,2.38532110091743,1.77897574123989,0.922587486744433,NaN,1.08761329305136,1.11888111888111,0.51,0.81,0.45,0.55,0.53,0.55,0.51,0.51,59,0.59,3,1
36,26,91,0,732,500,32,51,47,0,3,0,5,0,2.07951070336391,-0.377358490566037,-0.668080593849416,NaN,1.81268882175226,0.979020979020977,0.32,0.64,0.47,0.00,0.03,0.00,0.05,0.00,28,0.28,1,0
25,29,102,0,817,540,28,29,1,0,55,21,0,43,0.397553516819572,0.431266846361186,0.498409331919406,NaN,-0.755287009063444,-1.81818181818182,0.28,0.36,0.01,0.00,0.55,0.21,0.00,0.43,19,0.19,1,0
27,25,87,0,752,513,50,46,40,0,3,0,0,0,0.703363914373089,-0.646900269541779,-1.09225874867444,NaN,1.20845921450151,0.0699300699300685,0.50,0.58,0.40,0.00,0.03,0.00,0.00,0.00,18,0.18,1,0
20,28,89,0,765,531,35,39,35,2,18,6,0,0,-0.36697247706422,0.161725067385445,-0.88016967126193,NaN,0.815709969788518,-1.18881118881119,0.35,0.49,0.35,0.02,0.18,0.06,0.00,0.00,18,0.18,1,0
15,28,81,0,776,507,52,46,38,41,0,11,44,0,-1.13149847094801,0.161725067385445,-1.72852598091198,NaN,0.483383685800605,0.489510489510485,0.52,0.58,0.38,0.41,0.00,0.11,0.44,0.00,39,0.39,2,0
25,25,106,0,768,501,39,47,30,55,0,27,36,55,0.397553516819572,-0.646900269541779,0.922587486744433,NaN,0.725075528700907,0.909090909090908,0.39,0.59,0.30,0.55,0.00,0.27,0.36,0.55,45,0.45,2,1
33,29,101,0,825,537,51,35,0,0,22,55,40,28,1.62079510703364,0.431266846361186,0.39236479321315,NaN,-0.996978851963746,-1.60839160839161,0.51,0.44,0.00,0.00,0.22,0.55,0.40,0.28,14,0.14,0,0
25,34,82,0,740,503,47,57,54,28,19,0,34,0,0.397553516819572,1.77897574123989,-1.62248144220573,NaN,1.57099697885196,0.769230769230765,0.47,0.71,0.54,0.28,0.19,0.00,0.34,0.00,52,0.52,3,1
25,32,92,0,817,540,26,30,5,0,55,55,24,30,0.397553516819572,1.23989218328841,-0.56203605514316,NaN,-0.755287009063444,-1.81818181818182,0.26,0.38,0.05,0.00,0.55,0.55,0.24,0.30,25,0.25,1,0
26,23,87,0,806,510,30,27,3,14,0,40,26,0,0.550458715596331,-1.18598382749326,-1.09225874867444,NaN,-0.42296072507553,0.27972027972028,0.30,0.34,0.03,0.14,0.00,0.40,0.26,0.00,7,0.07,0,0
19,30,94,0,794,524,51,39,3,5,16,18,11,0,-0.519877675840978,0.700808625336928,-0.349946977730647,NaN,-0.0604229607250769,-0.699300699300703,0.51,0.49,0.03,0.05,0.16,0.18,0.11,0.00,18,0.18,1,0
33,31,103,0,780,503,31,48,39,34,33,34,31,6,1.62079510703364,0.970350404312669,0.604453870625663,NaN,0.362537764350453,0.769230769230765,0.31,0.60,0.39,0.34,0.33,0.34,0.31,0.06,38,0.38,2,0
15,31,88,0,780,507,57,46,36,13,25,22,17,0,-1.13149847094801,0.970350404312669,-0.986214209968186,NaN,0.362537764350453,0.489510489510485,0.57,0.58,0.36,0.13,0.25,0.22,0.17,0.00,17,0.17,1,0
22,21,78,0,841,507,32,18,0,24,0,1,0,0,-0.0611620795107031,-1.72506738544474,-2.04665959703075,NaN,-1.48036253776435,0.489510489510485,0.32,0.23,0.00,0.24,0.00,0.01,0.00,0.00,4,0.04,0,0
14,26,103,0,850,529,64,28,0,2,10,0,0,56,-1.28440366972477,-0.377358490566037,0.604453870625663,NaN,-1.75226586102719,-1.04895104895105,0.64,0.35,0.00,0.02,0.10,0.00,0.00,0.56,13,0.13,0,0
23,29,105,0,770,498,29,52,56,56,42,16,11,56,0.0917431192660553,0.431266846361186,0.816542948038176,NaN,0.66465256797583,1.11888111888111,0.29,0.65,0.56,0.56,0.42,0.16,0.11,0.56,45,0.45,2,1
11,30,92,0,848,517,36,26,0,0,41,0,19,0,-1.74311926605505,0.700808625336928,-0.56203605514316,NaN,-1.69184290030212,-0.209790209790212,0.36,0.33,0.00,0.00,0.41,0.00,0.19,0.00,16,0.16,1,0
20,23,111,0,850,530,26,18,0,0,1,19,0,8,-0.36697247706422,-1.18598382749326,1.45281018027572,NaN,-1.75226586102719,-1.11888111888112,0.26,0.23,0.00,0.00,0.01,0.19,0.00,0.08,10,0.10,0,0
30,28,106,0,820,496,21,38,4,56,8,56,17,50,1.16207951070336,0.161725067385445,0.922587486744433,NaN,-0.845921450151055,1.25874125874126,0.21,0.48,0.04,0.56,0.08,0.56,0.17,0.50,17,0.17,1,0
12,30,86,0,780,533,28,35,30,0,48,0,5,4,-1.59021406727829,0.700808625336928,-1.1983032873807,NaN,0.362537764350453,-1.32867132867133,0.28,0.44,0.30,0.00,0.48,0.00,0.05,0.04,17,0.17,1,0
10,28,101,0,780,507,29,39,14,17,30,0,0,0,-1.8960244648318,0.161725067385445,0.39236479321315,NaN,0.362537764350453,0.489510489510485,0.29,0.49,0.14,0.17,0.30,0.00,0.00,0.00,18,0.18,1,0
20,28,101,0,780,526,29,39,17,16,20,13,30,56,-0.36697247706422,0.161725067385445,0.39236479321315,NaN,0.362537764350453,-0.83916083916084,0.29,0.49,0.17,0.16,0.20,0.13,0.30,0.56,19,0.19,1,0
21,28,85,0,843,504,26,28,5,56,56,0,6,26,-0.214067278287462,0.161725067385445,-1.30434782608696,NaN,-1.54078549848943,0.699300699300697,0.26,0.35,0.05,0.56,0.56,0.00,0.06,0.26,19,0.19,1,0
24,29,104,0,850,540,44,29,0,0,45,44,34,22,0.244648318042814,0.431266846361186,0.71049840933192,NaN,-1.75226586102719,-1.81818181818182,0.44,0.36,0.00,0.00,0.45,0.44,0.34,0.22,18,0.18,1,0
32,42,104,0,712,494,41,72,56,35,56,27,43,4,1.46788990825688,3.93530997304582,0.71049840933192,NaN,2.41691842900302,1.39860139860139,0.41,0.90,0.56,0.35,0.56,0.27,0.43,0.04,74,0.74,4,1
20,29,105,0,773,505,33,42,0,25,30,8,31,0,-0.36697247706422,0.431266846361186,0.816542948038176,NaN,0.574018126888216,0.629370629370628,0.33,0.53,0.00,0.25,0.30,0.08,0.31,0.00,67,0.67,3,1
20,24,105,0,810,504,40,36,8,32,14,23,0,36,-0.36697247706422,-0.91644204851752,0.816542948038176,NaN,-0.543806646525679,0.699300699300697,0.40,0.45,0.08,0.32,0.14,0.23,0.00,0.36,12,0.12,0,0
23,25,106,0,786,528,55,39,12,0,5,7,32,31,0.0917431192660553,-0.646900269541779,0.922587486744433,NaN,0.181268882175225,-0.979020979020983,0.55,0.49,0.12,0.00,0.05,0.07,0.32,0.31,13,0.13,0,0
20,22,93,0,777,540,42,34,49,0,0,50,29,56,-0.36697247706422,-1.455525606469,-0.455991516436903,NaN,0.453172205438068,-1.81818181818182,0.42,0.43,0.49,0.00,0.00,0.50,0.29,0.56,14,0.14,0,0
31,34,102,0,759,496,39,57,15,41,48,56,15,56,1.31498470948012,1.77897574123989,0.498409331919406,NaN,0.996978851963746,1.25874125874126,0.39,0.71,0.15,0.41,0.48,0.56,0.15,0.56,52,0.52,3,1
20,27,108,0,794,505,19,37,4,42,0,11,56,56,-0.36697247706422,-0.107816711590296,1.13467656415695,NaN,-0.0604229607250769,0.629370629370628,0.19,0.46,0.04,0.42,0.00,0.11,0.56,0.56,13,0.13,0,0
24,24,91,0,814,525,47,29,16,0,16,4,0,20,0.244648318042814,-0.91644204851752,-0.668080593849416,NaN,-0.664652567975833,-0.769230769230771,0.47,0.36,0.16,0.00,0.16,0.04,0.00,0.20,14,0.14,0,0
24,23,82,0,791,503,43,35,9,39,0,14,0,0,0.244648318042814,-1.18598382749326,-1.62248144220573,NaN,0.0302114803625371,0.769230769230765,0.43,0.44,0.09,0.39,0.00,0.14,0.00,0.00,12,0.12,0,0
20,28,103,0,774,540,51,45,34,0,1,11,30,51,-0.36697247706422,0.161725067385445,0.604453870625663,NaN,0.543806646525679,-1.81818181818182,0.51,0.56,0.34,0.00,0.01,0.11,0.30,0.51,41,0.41,2,1
20,28,99,0,850,507,33,27,0,0,33,0,34,0,-0.36697247706422,0.161725067385445,0.180275715800637,NaN,-1.75226586102719,0.489510489510485,0.33,0.34,0.00,0.00,0.33,0.00,0.34,0.00,18,0.18,1,0
27,29,108,0,800,539,46,37,0,0,13,37,34,32,0.703363914373089,0.431266846361186,1.13467656415695,NaN,-0.241691842900302,-1.74825174825175,0.46,0.46,0.00,0.00,0.13,0.37,0.34,0.32,16,0.16,1,0
32,23,107,0,747,538,34,43,49,0,0,25,0,56,1.46788990825688,-1.18598382749326,1.02863202545069,NaN,1.3595166163142,-1.67832167832168,0.34,0.54,0.49,0.00,0.00,0.25,0.00,0.56,39,0.39,2,0
32,31,108,0,850,505,60,40,0,16,40,55,33,18,1.46788990825688,0.970350404312669,1.13467656415695,NaN,-1.75226586102719,0.629370629370628,0.60,0.50,0.00,0.16,0.40,0.55,0.33,0.18,30,0.30,1,0
19,31,105,0,822,510,42,38,0,49,16,0,1,56,-0.519877675840978,0.970350404312669,0.816542948038176,NaN,-0.906344410876135,0.27972027972028,0.42,0.48,0.00,0.49,0.16,0.00,0.01,0.56,16,0.16,1,0
21,31,106,0,780,510,59,49,0,0,45,0,27,38,-0.214067278287462,0.970350404312669,0.922587486744433,NaN,0.362537764350453,0.27972027972028,0.59,0.61,0.00,0.00,0.45,0.00,0.27,0.38,48,0.48,2,1
29,35,86,0,760,523,50,51,31,7,46,50,19,0,1.00917431192661,2.04851752021563,-1.1983032873807,NaN,0.966767371601209,-0.629370629370635,0.50,0.64,0.31,0.07,0.46,0.50,0.19,0.00,38,0.38,2,0
14,33,88,0,811,501,39,36,0,42,24,3,16,0,-1.28440366972477,1.50943396226415,-0.986214209968186,NaN,-0.574018126888216,0.909090909090908,0.39,0.45,0.00,0.42,0.24,0.03,0.16,0.00,16,0.16,1,0
23,30,104,0,768,513,54,52,35,56,31,7,7,32,0.0917431192660553,0.700808625336928,0.71049840933192,NaN,0.725075528700907,0.0699300699300685,0.54,0.65,0.35,0.56,0.31,0.07,0.07,0.32,26,0.26,1,0
20,24,110,0,754,504,29,43,13,23,0,0,12,56,-0.36697247706422,-0.91644204851752,1.34676564156946,NaN,1.14803625377643,0.699300699300697,0.29,0.54,0.13,0.23,0.00,0.00,0.12,0.56,20,0.20,1,0
20,24,82,0,777,507,24,35,56,8,0,0,12,0,-0.36697247706422,-0.91644204851752,-1.62248144220573,NaN,0.453172205438068,0.489510489510485,0.24,0.44,0.56,0.08,0.00,0.00,0.12,0.00,11,0.11,0,0
17,27,104,0,725,507,49,57,45,0,11,19,0,15,-0.825688073394495,-0.107816711590296,0.71049840933192,NaN,2.02416918429003,0.489510489510485,0.49,0.71,0.45,0.00,0.11,0.19,0.00,0.15,39,0.39,2,0
20,25,108,0,839,538,36,23,0,0,22,1,0,46,-0.36697247706422,-0.646900269541779,1.13467656415695,NaN,-1.41993957703928,-1.67832167832168,0.36,0.29,0.00,0.00,0.22,0.01,0.00,0.46,10,0.10,0,0
19,22,103,0,746,506,29,46,56,28,0,33,1,12,-0.519877675840978,-1.455525606469,0.604453870625663,NaN,1.38972809667674,0.55944055944056,0.29,0.58,0.56,0.28,0.00,0.33,0.01,0.12,18,0.18,1,0
30,30,95,0,758,498,25,49,27,56,9,0,26,0,1.16207951070336,0.700808625336928,-0.24390243902439,NaN,1.02719033232628,1.11888111888111,0.25,0.61,0.27,0.56,0.09,0.00,0.26,0.00,24,0.24,1,0
24,23,82,0,811,498,54,35,0,7,0,10,30,0,0.244648318042814,-1.18598382749326,-1.62248144220573,NaN,-0.574018126888216,1.11888111888111,0.54,0.44,0.00,0.07,0.00,0.10,0.30,0.00,13,0.13,0,0
25,28,93,0,810,529,50,34,1,5,21,0,15,0,0.397553516819572,0.161725067385445,-0.455991516436903,NaN,-0.543806646525679,-1.04895104895105,0.50,0.43,0.01,0.05,0.21,0.00,0.15,0.00,13,0.13,0,0
39,32,106,0,761,536,31,48,21,0,55,56,28,56,2.53822629969419,1.23989218328841,0.922587486744433,NaN,0.936555891238669,-1.53846153846154,0.31,0.60,0.21,0.00,0.55,0.56,0.28,0.56,47,0.47,2,1
20,22,104,0,764,539,34,36,36,0,0,54,0,24,-0.36697247706422,-1.455525606469,0.71049840933192,NaN,0.845921450151058,-1.74825174825175,0.34,0.45,0.36,0.00,0.00,0.54,0.00,0.24,14,0.14,0,0
20,24,82,0,780,507,32,34,3,12,4,39,31,0,-0.36697247706422,-0.91644204851752,-1.62248144220573,NaN,0.362537764350453,0.489510489510485,0.32,0.43,0.03,0.12,0.04,0.39,0.31,0.00,12,0.12,0,0
31,28,102,0,780,501,29,42,10,15,5,56,39,26,1.31498470948012,0.161725067385445,0.498409331919406,NaN,0.362537764350453,0.909090909090908,0.29,0.53,0.10,0.15,0.05,0.56,0.39,0.26,14,0.14,0,0
13,21,80,0,804,518,45,26,0,28,0,0,4,0,-1.43730886850153,-1.72506738544474,-1.83457051961824,NaN,-0.362537764350451,-0.27972027972028,0.45,0.33,0.00,0.28,0.00,0.00,0.04,0.00,6,0.06,0,0
31,23,99,0,808,503,44,35,28,30,0,28,5,27,1.31498470948012,-1.18598382749326,0.180275715800637,NaN,-0.483383685800605,0.769230769230765,0.44,0.44,0.28,0.30,0.00,0.28,0.05,0.27,8,0.08,0,0
12,26,106,0,763,502,17,41,33,20,12,0,0,25,-1.59021406727829,-0.377358490566037,0.922587486744433,NaN,0.876132930513595,0.83916083916084,0.17,0.51,0.33,0.20,0.12,0.00,0.00,0.25,14,0.14,0,0
33,32,108,0,789,537,55,43,8,0,24,10,28,14,1.62079510703364,1.23989218328841,1.13467656415695,NaN,0.090634441087614,-1.60839160839161,0.55,0.54,0.08,0.00,0.24,0.10,0.28,0.14,18,0.18,1,0
20,28,109,0,775,513,26,40,14,0,11,4,19,28,-0.36697247706422,0.161725067385445,1.2407211028632,NaN,0.513595166163142,0.0699300699300685,0.26,0.50,0.14,0.00,0.11,0.04,0.19,0.28,16,0.16,1,0
8,23,89,0,850,522,40,17,0,19,0,0,4,4,-2.20183486238532,-1.18598382749326,-0.88016967126193,NaN,-1.75226586102719,-0.55944055944056,0.40,0.21,0.00,0.19,0.00,0.00,0.04,0.04,8,0.08,0,0
25,28,84,0,744,510,42,51,46,56,13,0,1,0,0.397553516819572,0.161725067385445,-1.41039236479321,NaN,1.45015105740181,0.27972027972028,0.42,0.64,0.46,0.56,0.13,0.00,0.01,0.00,22,0.22,1,0
23,31,83,0,765,527,43,46,54,14,35,36,22,0,0.0917431192660553,0.970350404312669,-1.51643690349947,NaN,0.815709969788518,-0.909090909090908,0.43,0.58,0.54,0.14,0.35,0.36,0.22,0.00,29,0.29,1,0
30,26,105,0,837,517,36,27,0,0,0,51,27,51,1.16207951070336,-0.377358490566037,0.816542948038176,NaN,-1.3595166163142,-0.209790209790212,0.36,0.34,0.00,0.00,0.00,0.51,0.27,0.51,7,0.07,0,0
25,31,85,0,838,507,22,26,0,31,19,0,47,17,0.397553516819572,0.970350404312669,-1.30434782608696,NaN,-1.38972809667674,0.489510489510485,0.22,0.33,0.00,0.31,0.19,0.00,0.47,0.17,10,0.10,0,0
29,35,88,0,769,497,44,53,33,58,45,74,63,0,1.00917431192661,2.04851752021563,-0.986214209968186,NaN,0.694864048338367,1.18881118881119,0.44,0.66,0.33,0.58,0.45,0.74,0.63,0.00,43,0.43,2,1
22,30,95,0,780,522,41,42,35,14,40,11,45,9,-0.0611620795107031,0.700808625336928,-0.24390243902439,NaN,0.362537764350453,-0.55944055944056,0.41,0.53,0.35,0.14,0.40,0.11,0.45,0.09,40,0.40,2,1
