Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Blocking,Pass_Blocking,Blocking_Strength,Endurance,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_BlockingZ,Pass_BlockingZ,Blocking_StrengthZ,EnduranceZ,PeakCur,PeakCurZ,Ability,Draftable
25,33,88,0,780,527,13,37,2,24,40,19,-0.224609375,1.22287968441815,-0.645645645645645,NaN,0.410447761194031,0.301204819277113,0.13,0.46,0.02,0.24,0.40,0.19,29,0.29,1,0
19,19,87,0,773,560,35,24,0,53,0,4,-0.810546875,-1.53846153846154,-0.795795795795795,NaN,0.671641791044775,-1.6867469879518,0.35,0.30,0.00,0.53,0.00,0.04,5,0.05,0,0
17,27,86,0,789,522,37,39,34,38,18,9,-1.005859375,0.0394477317554239,-0.945945945945946,NaN,0.0746268656716435,0.60240963855422,0.37,0.49,0.34,0.38,0.18,0.09,14,0.14,0,0
32,19,100,0,760,556,43,35,2,35,0,65,0.458984375,-1.53846153846154,1.15615615615616,NaN,1.15671641791045,-1.44578313253012,0.43,0.44,0.02,0.35,0.00,0.65,16,0.16,1,0
14,21,95,0,818,549,21,19,0,0,0,13,-1.298828125,-1.1439842209073,0.405405405405406,NaN,-1.00746268656716,-1.02409638554217,0.21,0.24,0.00,0.00,0.00,0.13,1,0.01,0,0
11,32,86,0,772,535,51,42,22,14,47,0,-1.591796875,1.02564102564103,-0.945945945945946,NaN,0.708955223880598,-0.180722891566261,0.51,0.53,0.22,0.14,0.47,0.00,27,0.27,1,0
33,19,94,0,822,560,21,15,0,0,0,47,0.556640625,-1.53846153846154,0.255255255255256,NaN,-1.15671641791045,-1.6867469879518,0.21,0.19,0.00,0.00,0.00,0.47,3,0.03,0,0
32,28,81,0,806,514,11,34,50,31,30,0,0.458984375,0.236686390532544,-1.6966966966967,NaN,-0.559701492537315,1.08433734939759,0.11,0.43,0.50,0.31,0.30,0.00,10,0.10,0,0
34,32,91,0,780,530,1,39,65,32,30,10,0.654296875,1.02564102564103,-0.195195195195195,NaN,0.410447761194031,0.120481927710846,0.01,0.49,0.65,0.32,0.30,0.10,9,0.09,0,0
36,30,89,0,803,560,49,31,0,22,41,0,0.849609375,0.631163708086785,-0.495495495495495,NaN,-0.447761194029848,-1.6867469879518,0.49,0.39,0.00,0.22,0.41,0.00,12,0.12,0,0
22,28,80,0,840,542,14,20,18,0,18,0,-0.517578125,0.236686390532544,-1.84684684684685,NaN,-1.82835820895522,-0.602409638554215,0.14,0.25,0.18,0.00,0.18,0.00,7,0.07,0,0
32,29,92,0,765,535,24,42,4,64,22,11,0.458984375,0.433925049309665,-0.0450450450450446,NaN,0.970149253731342,-0.180722891566261,0.24,0.53,0.04,0.64,0.22,0.11,17,0.17,1,0
13,30,90,0,773,522,48,49,52,14,41,31,-1.396484375,0.631163708086785,-0.345345345345345,NaN,0.671641791044775,0.60240963855422,0.48,0.61,0.52,0.14,0.41,0.31,30,0.30,1,0
30,27,83,0,768,556,35,31,0,30,16,0,0.263671875,0.0394477317554239,-1.3963963963964,NaN,0.858208955223882,-1.44578313253012,0.35,0.39,0.00,0.30,0.16,0.00,11,0.11,0,0
34,27,107,0,773,554,25,34,0,17,4,65,0.654296875,0.0394477317554239,2.20720720720721,NaN,0.671641791044775,-1.32530120481928,0.25,0.43,0.00,0.17,0.04,0.65,12,0.12,0,0
15,28,84,0,840,519,13,24,36,0,27,0,-1.201171875,0.236686390532544,-1.24624624624625,NaN,-1.82835820895522,0.783132530120481,0.13,0.30,0.36,0.00,0.27,0.00,7,0.07,0,0
22,31,92,0,828,528,40,35,3,0,39,2,-0.517578125,0.828402366863905,-0.0450450450450446,NaN,-1.38059701492537,0.240963855421687,0.40,0.44,0.03,0.00,0.39,0.02,13,0.13,0,0
23,26,86,0,789,516,8,32,45,0,12,0,-0.419921875,-0.157790927021696,-0.945945945945946,NaN,0.0746268656716435,0.963855421686748,0.08,0.40,0.45,0.00,0.12,0.00,5,0.05,0,0
13,23,99,0,800,527,30,34,29,15,0,26,-1.396484375,-0.749506903353057,1.00600600600601,NaN,-0.335820895522388,0.301204819277113,0.30,0.43,0.29,0.15,0.00,0.26,12,0.12,0,0
9,31,84,0,781,546,26,30,3,32,33,0,-1.787109375,0.828402366863905,-1.24624624624625,NaN,0.373134328358211,-0.843373493975902,0.26,0.38,0.03,0.32,0.33,0.00,14,0.14,0,0
34,35,94,0,838,560,34,29,0,0,65,22,0.654296875,1.61735700197239,0.255255255255256,NaN,-1.75373134328358,-1.6867469879518,0.34,0.36,0.00,0.00,0.65,0.22,22,0.22,1,0
25,31,92,0,790,537,18,32,0,0,45,0,-0.224609375,0.828402366863905,-0.0450450450450446,NaN,0.0373134328358201,-0.301204819277107,0.18,0.40,0.00,0.00,0.45,0.00,14,0.14,0,0
13,23,91,0,775,551,10,22,4,11,0,21,-1.396484375,-0.749506903353057,-0.195195195195195,NaN,0.597014925373135,-1.14457831325301,0.10,0.28,0.04,0.11,0.00,0.21,5,0.05,0,0
30,24,89,0,791,522,50,41,11,27,2,10,0.263671875,-0.552268244575937,-0.495495495495495,NaN,0,0.60240963855422,0.50,0.51,0.11,0.27,0.02,0.10,18,0.18,1,0
22,22,91,0,764,558,23,30,0,44,0,14,-0.517578125,-0.946745562130178,-0.195195195195195,NaN,1.00746268656717,-1.56626506024096,0.23,0.38,0.00,0.44,0.00,0.14,9,0.09,0,0
37,26,89,0,782,527,30,40,19,65,15,12,0.947265625,-0.157790927021696,-0.495495495495495,NaN,0.335820895522388,0.301204819277113,0.30,0.50,0.19,0.65,0.15,0.12,10,0.10,0,0
30,23,95,0,792,522,36,38,22,17,0,45,0.263671875,-0.749506903353057,0.405405405405406,NaN,-0.0373134328358201,0.60240963855422,0.36,0.48,0.22,0.17,0.00,0.45,9,0.09,0,0
15,28,99,0,776,525,46,49,33,46,15,57,-1.201171875,0.236686390532544,1.00600600600601,NaN,0.559701492537315,0.421686746987954,0.46,0.61,0.33,0.46,0.15,0.57,34,0.34,2,0
44,20,93,0,780,555,41,30,0,32,0,28,1.630859375,-1.34122287968442,0.105105105105106,NaN,0.410447761194031,-1.3855421686747,0.41,0.38,0.00,0.32,0.00,0.28,7,0.07,0,0
16,26,89,0,776,509,38,48,63,39,9,27,-1.103515625,-0.157790927021696,-0.495495495495495,NaN,0.559701492537315,1.3855421686747,0.38,0.60,0.63,0.39,0.09,0.27,42,0.42,2,1
25,24,104,0,832,514,9,30,32,0,16,53,-0.224609375,-0.552268244575937,1.75675675675676,NaN,-1.52985074626866,1.08433734939759,0.09,0.38,0.32,0.00,0.16,0.53,11,0.11,0,0
35,19,88,0,757,523,30,42,28,59,0,35,0.751953125,-1.53846153846154,-0.645645645645645,NaN,1.26865671641791,0.542168674698794,0.30,0.53,0.28,0.59,0.00,0.35,30,0.30,1,0
34,27,103,0,780,558,48,37,0,21,12,53,0.654296875,0.0394477317554239,1.60660660660661,NaN,0.410447761194031,-1.56626506024096,0.48,0.46,0.00,0.21,0.12,0.53,15,0.15,0,0
18,31,84,0,828,552,30,22,9,1,46,0,-0.908203125,0.828402366863905,-1.24624624624625,NaN,-1.38059701492537,-1.20481927710843,0.30,0.28,0.09,0.01,0.46,0.00,9,0.09,0,0
12,25,95,0,763,505,41,52,52,47,8,27,-1.494140625,-0.355029585798817,0.405405405405406,NaN,1.04477611940299,1.62650602409639,0.41,0.65,0.52,0.47,0.08,0.27,62,0.62,3,1
33,23,88,0,840,525,18,24,31,0,9,0,0.556640625,-0.749506903353057,-0.645645645645645,NaN,-1.82835820895522,0.421686746987954,0.18,0.30,0.31,0.00,0.09,0.00,6,0.06,0,0
16,30,99,0,837,539,38,30,16,0,28,41,-1.103515625,0.631163708086785,1.00600600600601,NaN,-1.71641791044776,-0.421686746987948,0.38,0.38,0.16,0.00,0.28,0.41,13,0.13,0,0
22,29,82,0,804,527,47,37,21,7,39,0,-0.517578125,0.433925049309665,-1.54654654654655,NaN,-0.485074626865668,0.301204819277113,0.47,0.46,0.21,0.07,0.39,0.00,16,0.16,1,0
25,30,80,0,804,534,14,29,9,16,45,0,-0.224609375,0.631163708086785,-1.84684684684685,NaN,-0.485074626865668,-0.120481927710841,0.14,0.36,0.09,0.16,0.45,0.00,11,0.11,0,0
35,31,98,0,768,527,38,51,22,44,44,36,0.751953125,0.828402366863905,0.855855855855856,NaN,0.858208955223882,0.301204819277113,0.38,0.64,0.22,0.44,0.44,0.36,40,0.40,2,1
35,32,109,0,766,501,16,59,65,53,32,56,0.751953125,1.02564102564103,2.50750750750751,NaN,0.932835820895522,1.86746987951808,0.16,0.74,0.65,0.53,0.32,0.56,64,0.64,3,1
37,19,91,0,771,508,32,44,46,44,0,13,0.947265625,-1.53846153846154,-0.195195195195195,NaN,0.746268656716419,1.44578313253012,0.32,0.55,0.46,0.44,0.00,0.13,22,0.22,1,0
31,27,85,0,781,529,43,38,14,12,16,3,0.361328125,0.0394477317554239,-1.0960960960961,NaN,0.373134328358211,0.180722891566267,0.43,0.48,0.14,0.12,0.16,0.03,10,0.10,0,0
20,34,87,0,770,527,19,43,33,46,45,12,-0.712890625,1.42011834319527,-0.795795795795795,NaN,0.783582089552239,0.301204819277113,0.19,0.54,0.33,0.46,0.45,0.12,25,0.25,1,0
37,25,105,0,747,512,40,61,57,73,16,61,0.947265625,-0.355029585798817,1.90690690690691,NaN,1.64179104477612,1.20481927710843,0.40,0.76,0.57,0.73,0.16,0.61,63,0.63,3,1
22,23,86,0,780,545,23,30,22,40,16,28,-0.517578125,-0.749506903353057,-0.945945945945946,NaN,0.410447761194031,-0.783132530120481,0.23,0.38,0.22,0.40,0.16,0.28,14,0.14,0,0
18,28,91,0,822,543,20,24,8,2,23,33,-0.908203125,0.236686390532544,-0.195195195195195,NaN,-1.15671641791045,-0.662650602409635,0.20,0.30,0.08,0.02,0.23,0.33,10,0.10,0,0
23,19,83,0,780,527,14,30,37,41,0,0,-0.419921875,-1.53846153846154,-1.3963963963964,NaN,0.410447761194031,0.301204819277113,0.14,0.38,0.37,0.41,0.00,0.00,5,0.05,0,0
14,31,98,0,784,547,52,38,0,3,33,24,-1.298828125,0.828402366863905,0.855855855855856,NaN,0.261194029850747,-0.903614457831322,0.52,0.48,0.00,0.03,0.33,0.24,12,0.12,0,0
25,22,86,0,780,527,39,34,15,20,15,2,-0.224609375,-0.946745562130178,-0.945945945945946,NaN,0.410447761194031,0.301204819277113,0.39,0.43,0.15,0.20,0.15,0.02,13,0.13,0,0
26,22,84,0,807,546,11,19,15,18,16,0,-0.126953125,-0.946745562130178,-1.24624624624625,NaN,-0.597014925373135,-0.843373493975902,0.11,0.24,0.15,0.18,0.16,0.00,4,0.04,0,0
17,20,85,0,840,518,36,28,40,0,0,0,-1.005859375,-1.34122287968442,-1.0960960960961,NaN,-1.82835820895522,0.843373493975907,0.36,0.35,0.40,0.00,0.00,0.00,4,0.04,0,0
13,20,97,0,796,524,15,29,19,19,5,30,-1.396484375,-1.34122287968442,0.705705705705706,NaN,-0.186567164179104,0.481927710843374,0.15,0.36,0.19,0.19,0.05,0.30,7,0.07,0,0
29,23,86,0,780,544,29,26,8,16,4,2,0.166015625,-0.749506903353057,-0.945945945945946,NaN,0.410447761194031,-0.722891566265061,0.29,0.33,0.08,0.16,0.04,0.02,7,0.07,0,0
22,30,87,0,780,534,38,39,18,31,40,7,-0.517578125,0.631163708086785,-0.795795795795795,NaN,0.410447761194031,-0.120481927710841,0.38,0.49,0.18,0.31,0.40,0.07,16,0.16,1,0
36,31,81,0,825,523,14,31,36,7,44,0,0.849609375,0.828402366863905,-1.6966966966967,NaN,-1.26865671641791,0.542168674698794,0.14,0.39,0.36,0.07,0.44,0.00,11,0.11,0,0
39,22,95,0,812,514,30,39,50,7,6,38,1.142578125,-0.946745562130178,0.405405405405406,NaN,-0.783582089552235,1.08433734939759,0.30,0.49,0.50,0.07,0.06,0.38,16,0.16,1,0
45,32,82,0,775,515,38,50,45,42,26,0,1.728515625,1.02564102564103,-1.54654654654655,NaN,0.597014925373135,1.02409638554217,0.38,0.63,0.45,0.42,0.26,0.00,41,0.41,2,1
22,23,85,0,840,552,24,15,0,6,24,0,-0.517578125,-0.749506903353057,-1.0960960960961,NaN,-1.82835820895522,-1.20481927710843,0.24,0.19,0.00,0.06,0.24,0.00,6,0.06,0,0
32,24,90,0,775,556,42,32,0,34,10,27,0.458984375,-0.552268244575937,-0.345345345345345,NaN,0.597014925373135,-1.44578313253012,0.42,0.40,0.00,0.34,0.10,0.27,9,0.09,0,0
38,19,92,0,839,525,29,26,40,0,0,27,1.044921875,-1.53846153846154,-0.0450450450450446,NaN,-1.7910447761194,0.421686746987954,0.29,0.33,0.40,0.00,0.00,0.27,9,0.09,0,0
15,22,94,0,758,548,37,35,0,33,0,19,-1.201171875,-0.946745562130178,0.255255255255256,NaN,1.23134328358209,-0.963855421686748,0.37,0.44,0.00,0.33,0.00,0.19,7,0.07,0,0
12,28,94,0,770,544,29,35,4,32,37,10,-1.494140625,0.236686390532544,0.255255255255256,NaN,0.783582089552239,-0.722891566265061,0.29,0.44,0.04,0.32,0.37,0.10,16,0.16,1,0
16,28,96,0,840,546,12,21,11,0,23,36,-1.103515625,0.236686390532544,0.555555555555556,NaN,-1.82835820895522,-0.843373493975902,0.12,0.26,0.11,0.00,0.23,0.36,10,0.10,0,0
10,20,93,0,771,535,33,32,13,32,3,27,-1.689453125,-1.34122287968442,0.105105105105106,NaN,0.746268656716419,-0.180722891566261,0.33,0.40,0.13,0.32,0.03,0.27,12,0.12,0,0
22,22,87,0,776,560,18,20,0,22,9,8,-0.517578125,-0.946745562130178,-0.795795795795795,NaN,0.559701492537315,-1.6867469879518,0.18,0.25,0.00,0.22,0.09,0.08,6,0.06,0,0
18,20,98,0,792,529,27,31,25,14,0,32,-0.908203125,-1.34122287968442,0.855855855855856,NaN,-0.0373134328358201,0.180722891566267,0.27,0.39,0.25,0.14,0.00,0.32,6,0.06,0,0
10,25,98,0,793,550,46,32,0,25,12,49,-1.689453125,-0.355029585798817,0.855855855855856,NaN,-0.0746268656716402,-1.08433734939759,0.46,0.40,0.00,0.25,0.12,0.49,12,0.12,0,0
47,28,84,0,780,513,19,41,40,19,13,0,1.923828125,0.236686390532544,-1.24624624624625,NaN,0.410447761194031,1.14457831325301,0.19,0.51,0.40,0.19,0.13,0.00,8,0.08,0,0
23,20,89,0,766,541,18,31,17,43,0,13,-0.419921875,-1.34122287968442,-0.495495495495495,NaN,0.932835820895522,-0.542168674698794,0.18,0.39,0.17,0.43,0.00,0.13,5,0.05,0,0
35,31,100,0,780,553,18,31,0,10,26,32,0.751953125,0.828402366863905,1.15615615615616,NaN,0.410447761194031,-1.26506024096386,0.18,0.39,0.00,0.10,0.26,0.32,10,0.10,0,0
35,30,84,0,801,517,6,32,35,8,43,0,0.751953125,0.631163708086785,-1.24624624624625,NaN,-0.373134328358208,0.903614457831327,0.06,0.40,0.35,0.08,0.43,0.00,11,0.11,0,0
34,19,83,0,765,512,20,41,61,42,0,0,0.654296875,-1.53846153846154,-1.3963963963964,NaN,0.970149253731342,1.20481927710843,0.20,0.51,0.61,0.42,0.00,0.00,8,0.08,0,0
39,33,89,0,827,527,49,40,33,0,49,21,1.142578125,1.22287968441815,-0.495495495495495,NaN,-1.34328358208955,0.301204819277113,0.49,0.50,0.33,0.00,0.49,0.21,20,0.20,1,0
28,19,93,0,791,539,19,25,26,15,0,25,0.0683593749999999,-1.53846153846154,0.105105105105106,NaN,0,-0.421686746987948,0.19,0.31,0.26,0.15,0.00,0.25,5,0.05,0,0
26,29,101,0,763,547,25,40,7,45,20,53,-0.126953125,0.433925049309665,1.30630630630631,NaN,1.04477611940299,-0.903614457831322,0.25,0.50,0.07,0.45,0.20,0.53,19,0.19,1,0
45,35,90,0,820,557,19,24,0,0,52,22,1.728515625,1.61735700197239,-0.345345345345345,NaN,-1.0820895522388,-1.50602409638554,0.19,0.30,0.00,0.00,0.52,0.22,13,0.13,0,0
20,32,92,0,838,526,22,31,16,0,39,11,-0.712890625,1.02564102564103,-0.0450450450450446,NaN,-1.75373134328358,0.361445783132533,0.22,0.39,0.16,0.00,0.39,0.11,12,0.12,0,0
12,32,98,0,788,546,28,33,8,12,40,27,-1.494140625,1.02564102564103,0.855855855855856,NaN,0.111940298507464,-0.843373493975902,0.28,0.41,0.08,0.12,0.40,0.27,17,0.17,1,0
41,19,85,0,776,527,33,33,23,28,0,11,1.337890625,-1.53846153846154,-1.0960960960961,NaN,0.559701492537315,0.301204819277113,0.33,0.41,0.23,0.28,0.00,0.11,9,0.09,0,0
24,33,98,0,833,556,36,28,0,0,38,19,-0.322265625,1.22287968441815,0.855855855855856,NaN,-1.56716417910448,-1.44578313253012,0.36,0.35,0.00,0.00,0.38,0.19,12,0.12,0,0
44,30,96,0,831,514,50,44,40,0,19,40,1.630859375,0.631163708086785,0.555555555555556,NaN,-1.49253731343284,1.08433734939759,0.50,0.55,0.40,0.00,0.19,0.40,26,0.26,1,0
33,20,91,0,840,517,18,26,37,0,0,20,0.556640625,-1.34122287968442,-0.195195195195195,NaN,-1.82835820895522,0.903614457831327,0.18,0.33,0.37,0.00,0.00,0.20,6,0.06,0,0
22,33,103,0,754,531,13,44,13,50,19,48,-0.517578125,1.22287968441815,1.60660660660661,NaN,1.38059701492537,0.0602409638554258,0.13,0.55,0.13,0.50,0.19,0.48,26,0.26,1,0
18,26,91,0,809,522,48,38,24,13,21,7,-0.908203125,-0.157790927021696,-0.195195195195195,NaN,-0.671641791044775,0.60240963855422,0.48,0.48,0.24,0.13,0.21,0.07,16,0.16,1,0
42,19,89,0,830,532,42,25,14,0,0,0,1.435546875,-1.53846153846154,-0.495495495495495,NaN,-1.45522388059702,0,0.42,0.31,0.14,0.00,0.00,0.00,3,0.03,0,0
23,27,86,0,840,539,48,26,2,0,21,11,-0.419921875,0.0394477317554239,-0.945945945945946,NaN,-1.82835820895522,-0.421686746987948,0.48,0.33,0.02,0.00,0.21,0.11,9,0.09,0,0
36,28,95,0,793,518,38,43,28,18,19,36,0.849609375,0.236686390532544,0.405405405405406,NaN,-0.0746268656716402,0.843373493975907,0.38,0.54,0.28,0.18,0.19,0.36,22,0.22,1,0
14,27,96,0,763,517,18,42,37,44,18,20,-1.298828125,0.0394477317554239,0.555555555555556,NaN,1.04477611940299,0.903614457831327,0.18,0.53,0.37,0.44,0.18,0.20,56,0.56,3,1
15,32,89,0,780,511,41,50,58,21,44,18,-1.201171875,1.02564102564103,-0.495495495495495,NaN,0.410447761194031,1.26506024096386,0.41,0.63,0.58,0.21,0.44,0.18,46,0.46,2,1
38,32,101,0,820,510,45,50,53,2,44,48,1.044921875,1.02564102564103,1.30630630630631,NaN,-1.0820895522388,1.32530120481928,0.45,0.63,0.53,0.02,0.44,0.48,42,0.42,2,1
36,25,97,0,771,526,17,40,32,31,18,29,0.849609375,-0.355029585798817,0.705705705705706,NaN,0.746268656716419,0.361445783132533,0.17,0.50,0.32,0.31,0.18,0.29,15,0.15,0,0
44,28,91,0,759,521,22,44,30,37,22,9,1.630859375,0.236686390532544,-0.195195195195195,NaN,1.19402985074627,0.66265060240964,0.22,0.55,0.30,0.37,0.22,0.09,25,0.25,1,0
40,19,85,0,780,536,13,25,16,20,0,0,1.240234375,-1.53846153846154,-1.0960960960961,NaN,0.410447761194031,-0.240963855421687,0.13,0.31,0.16,0.20,0.00,0.00,2,0.02,0,0
41,32,97,0,758,525,30,53,36,53,36,57,1.337890625,1.02564102564103,0.705705705705706,NaN,1.23134328358209,0.421686746987954,0.30,0.66,0.36,0.53,0.36,0.57,41,0.41,2,1
41,34,82,0,775,518,25,46,32,26,49,0,1.337890625,1.42011834319527,-1.54654654654655,NaN,0.597014925373135,0.843373493975907,0.25,0.58,0.32,0.26,0.49,0.00,20,0.20,1,0
31,19,82,0,840,536,43,22,13,0,0,0,0.361328125,-1.53846153846154,-1.54654654654655,NaN,-1.82835820895522,-0.240963855421687,0.43,0.28,0.13,0.00,0.00,0.00,3,0.03,0,0
11,25,95,0,782,510,7,39,45,37,16,29,-1.591796875,-0.355029585798817,0.405405405405406,NaN,0.335820895522388,1.32530120481928,0.07,0.49,0.45,0.37,0.16,0.29,10,0.10,0,0
12,19,104,0,769,517,12,39,33,51,0,69,-1.494140625,-1.53846153846154,1.75675675675676,NaN,0.820895522388059,0.903614457831327,0.12,0.49,0.33,0.51,0.00,0.69,13,0.13,0,0
9,28,91,0,764,521,40,49,32,53,21,35,-1.787109375,0.236686390532544,-0.195195195195195,NaN,1.00746268656717,0.66265060240964,0.40,0.61,0.32,0.53,0.21,0.35,25,0.25,1,0
33,25,87,0,780,532,35,34,20,21,20,7,0.556640625,-0.355029585798817,-0.795795795795795,NaN,0.410447761194031,0,0.35,0.43,0.20,0.21,0.20,0.07,14,0.14,0,0
22,23,84,0,780,532,39,35,30,32,15,0,-0.517578125,-0.749506903353057,-1.24624624624625,NaN,0.410447761194031,0,0.39,0.44,0.30,0.32,0.15,0.00,12,0.12,0,0
40,31,88,0,840,553,24,21,0,0,44,9,1.240234375,0.828402366863905,-0.645645645645645,NaN,-1.82835820895522,-1.26506024096386,0.24,0.26,0.00,0.00,0.44,0.09,12,0.12,0,0
33,32,90,0,780,527,33,41,14,19,20,0,0.556640625,1.02564102564103,-0.345345345345345,NaN,0.410447761194031,0.301204819277113,0.33,0.51,0.14,0.19,0.20,0.00,12,0.12,0,0
35,28,104,0,766,538,20,41,11,35,16,60,0.751953125,0.236686390532544,1.75675675675676,NaN,0.932835820895522,-0.361445783132528,0.20,0.51,0.11,0.35,0.16,0.60,14,0.14,0,0
15,35,94,0,766,517,39,55,33,57,57,19,-1.201171875,1.61735700197239,0.255255255255256,NaN,0.932835820895522,0.903614457831327,0.39,0.69,0.33,0.57,0.57,0.19,49,0.49,2,1
17,23,92,0,777,558,18,22,0,34,7,22,-1.005859375,-0.749506903353057,-0.0450450450450446,NaN,0.522388059701495,-1.56626506024096,0.18,0.28,0.00,0.34,0.07,0.22,8,0.08,0,0
23,33,109,0,771,527,10,46,27,38,53,52,-0.419921875,1.22287968441815,2.50750750750751,NaN,0.746268656716419,0.301204819277113,0.10,0.58,0.27,0.38,0.53,0.52,24,0.24,1,0
29,35,107,0,778,501,32,60,74,33,67,50,0.166015625,1.61735700197239,2.20720720720721,NaN,0.485074626865671,1.86746987951808,0.32,0.75,0.74,0.33,0.67,0.50,59,0.59,3,1
23,33,95,0,770,560,31,35,0,39,46,16,-0.419921875,1.22287968441815,0.405405405405406,NaN,0.783582089552239,-1.6867469879518,0.31,0.44,0.00,0.39,0.46,0.16,18,0.18,1,0
29,28,90,0,799,525,40,39,23,19,17,22,0.166015625,0.236686390532544,-0.345345345345345,NaN,-0.298507462686567,0.421686746987954,0.40,0.49,0.23,0.19,0.17,0.22,13,0.13,0,0
39,22,92,0,792,534,30,31,20,20,0,16,1.142578125,-0.946745562130178,-0.0450450450450446,NaN,-0.0373134328358201,-0.120481927710841,0.30,0.39,0.20,0.20,0.00,0.16,9,0.09,0,0
26,32,85,0,764,506,5,47,57,48,43,0,-0.126953125,1.02564102564103,-1.0960960960961,NaN,1.00746268656717,1.56626506024097,0.05,0.59,0.57,0.48,0.43,0.00,28,0.28,1,0
27,28,91,0,762,510,29,52,50,55,14,34,-0.0292968750000001,0.236686390532544,-0.195195195195195,NaN,1.08208955223881,1.32530120481928,0.29,0.65,0.50,0.55,0.14,0.34,19,0.19,1,0
38,19,98,0,788,535,49,37,14,29,0,36,1.044921875,-1.53846153846154,0.855855855855856,NaN,0.111940298507464,-0.180722891566261,0.49,0.46,0.14,0.29,0.00,0.36,13,0.13,0,0
28,28,86,0,802,527,11,32,34,31,44,14,0.0683593749999999,0.236686390532544,-0.945945945945946,NaN,-0.410447761194028,0.301204819277113,0.11,0.40,0.34,0.31,0.44,0.14,12,0.12,0,0
45,36,88,0,780,508,43,52,45,16,49,0,1.728515625,1.81459566074951,-0.645645645645645,NaN,0.410447761194031,1.44578313253012,0.43,0.65,0.45,0.16,0.49,0.00,39,0.39,2,0
12,34,88,0,840,514,23,34,50,0,46,12,-1.494140625,1.42011834319527,-0.645645645645645,NaN,-1.82835820895522,1.08433734939759,0.23,0.43,0.50,0.00,0.46,0.12,15,0.15,0,0
16,33,107,0,762,500,24,61,77,69,59,59,-1.103515625,1.22287968441815,2.20720720720721,NaN,1.08208955223881,1.9277108433735,0.24,0.76,0.77,0.69,0.59,0.59,74,0.74,4,1
31,19,95,0,813,527,19,28,22,13,0,23,0.361328125,-1.53846153846154,0.405405405405406,NaN,-0.820895522388062,0.301204819277113,0.19,0.35,0.22,0.13,0.00,0.23,5,0.05,0,0
39,30,93,0,771,555,12,31,0,30,32,24,1.142578125,0.631163708086785,0.105105105105106,NaN,0.746268656716419,-1.3855421686747,0.12,0.39,0.00,0.30,0.32,0.24,13,0.13,0,0
28,30,91,0,840,557,18,19,1,0,38,15,0.0683593749999999,0.631163708086785,-0.195195195195195,NaN,-1.82835820895522,-1.50602409638554,0.18,0.24,0.01,0.00,0.38,0.15,11,0.11,0,0
42,31,92,0,811,527,47,42,22,6,45,32,1.435546875,0.828402366863905,-0.0450450450450446,NaN,-0.746268656716415,0.301204819277113,0.47,0.53,0.22,0.06,0.45,0.32,18,0.18,1,0
13,24,83,0,780,531,38,32,15,17,13,0,-1.396484375,-0.552268244575937,-1.3963963963964,NaN,0.410447761194031,0.0602409638554258,0.38,0.40,0.15,0.17,0.13,0.00,9,0.09,0,0
34,28,96,0,801,516,32,42,43,12,32,34,0.654296875,0.236686390532544,0.555555555555556,NaN,-0.373134328358208,0.963855421686748,0.32,0.53,0.43,0.12,0.32,0.34,41,0.41,2,1
14,32,102,0,840,531,36,35,36,0,39,48,-1.298828125,1.02564102564103,1.45645645645646,NaN,-1.82835820895522,0.0602409638554258,0.36,0.44,0.36,0.00,0.39,0.48,17,0.17,1,0
11,23,82,0,800,560,36,20,0,9,9,0,-1.591796875,-0.749506903353057,-1.54654654654655,NaN,-0.335820895522388,-1.6867469879518,0.36,0.25,0.00,0.09,0.09,0.00,4,0.04,0,0
29,33,92,0,804,553,31,31,0,21,53,31,0.166015625,1.22287968441815,-0.0450450450450446,NaN,-0.485074626865668,-1.26506024096386,0.31,0.39,0.00,0.21,0.53,0.31,15,0.15,0,0
29,28,101,0,816,527,11,33,25,23,22,39,0.166015625,0.236686390532544,1.30630630630631,NaN,-0.932835820895522,0.301204819277113,0.11,0.41,0.25,0.23,0.22,0.39,11,0.11,0,0
19,26,104,0,760,529,26,44,24,50,6,44,-0.810546875,-0.157790927021696,1.75675675675676,NaN,1.15671641791045,0.180722891566267,0.26,0.55,0.24,0.50,0.06,0.44,17,0.17,1,0
23,29,102,0,763,551,33,42,0,50,35,64,-0.419921875,0.433925049309665,1.45645645645646,NaN,1.04477611940299,-1.14457831325301,0.33,0.53,0.00,0.50,0.35,0.64,29,0.29,1,0
10,19,96,0,833,555,35,16,2,0,0,37,-1.689453125,-1.53846153846154,0.555555555555556,NaN,-1.56716417910448,-1.3855421686747,0.35,0.20,0.02,0.00,0.00,0.37,6,0.06,0,0
32,20,90,0,826,536,38,24,12,0,0,8,0.458984375,-1.34122287968442,-0.345345345345345,NaN,-1.30597014925373,-0.240963855421687,0.38,0.30,0.12,0.00,0.00,0.08,4,0.04,0,0
14,20,101,0,774,527,29,37,25,27,2,48,-1.298828125,-1.34122287968442,1.30630630630631,NaN,0.634328358208955,0.301204819277113,0.29,0.46,0.25,0.27,0.02,0.48,15,0.15,0,0
