Sole,Bench,BrdJ,PosSpec,Agil,Dash,Devl,RawGrd,Run_Defense,Pass_Rush_Technique,Pass_Rush_Strength,Man_to_Man_Defense,Zone_Defense,Bump_and_Run_Defense,Play_Diagnosis,Punishing_Hitter,Endurance,Special_Teams,SoleZ,BenchZ,BrdJZ,PosSpecZ,AgilZ,DashZ,DevlZ,RawGrdZ,Run_DefenseZ,Pass_Rush_TechniqueZ,Pass_Rush_StrengthZ,Man_to_Man_DefenseZ,Zone_DefenseZ,Bump_and_Run_DefenseZ,Play_DiagnosisZ,Punishing_HitterZ,EnduranceZ,Special_TeamsZ,PeakCur,PeakCurZ,Ability,Draftable
31,21,105,21,765,487,50,43,26,25,34,37,1,22,0,0,64,28,0.550070521861777,0.198300283286119,0.101180438448566,-0.312907431551499,0.124999999999997,0.0900900900900882,0.50,0.54,0.26,0.25,0.34,0.37,0.01,0.22,0.00,0.00,0.64,0.28,15,0.15,0,0
32,21,102,24,795,472,63,41,5,59,23,0,45,24,31,14,34,64,0.691114245416079,0.198300283286119,-0.404721753794267,0.078226857887875,-1.125,1.44144144144144,0.63,0.51,0.05,0.59,0.23,0.00,0.45,0.24,0.31,0.14,0.34,0.64,17,0.17,1,0
36,18,103,23,782,496,54,36,2,9,0,4,0,7,13,30,30,0,1.25528913963329,-0.651558073654391,-0.236087689713323,-0.0521512385919164,-0.583333333333336,-0.720720720720721,0.54,0.45,0.02,0.09,0.00,0.04,0.00,0.07,0.13,0.30,0.30,0.00,11,0.11,0,0
24,16,106,12,760,480,45,42,40,64,0,30,0,22,33,33,42,0,-0.437235543018336,-1.21813031161473,0.26981450252951,-1.48631029986962,0.333333333333334,0.720720720720721,0.45,0.53,0.40,0.64,0.00,0.30,0.00,0.22,0.33,0.33,0.42,0.00,46,0.46,2,1
24,14,94,23,759,494,44,32,20,2,0,0,4,0,2,0,10,14,-0.437235543018336,-1.78470254957507,-1.75379426644182,-0.0521512385919164,0.374999999999999,-0.540540540540545,0.44,0.40,0.20,0.02,0.00,0.00,0.04,0.00,0.02,0.00,0.10,0.14,10,0.10,0,0
32,15,99,23,810,488,39,23,0,10,0,0,2,1,19,0,15,10,0.691114245416079,-1.5014164305949,-0.910623946037101,-0.0521512385919164,-1.75,0,0.39,0.29,0.00,0.10,0.00,0.00,0.02,0.01,0.19,0.00,0.15,0.10,7,0.07,0,0
24,22,104,27,765,498,47,41,18,0,13,35,39,1,24,52,24,0,-0.437235543018336,0.481586402266289,-0.0674536256323787,0.469361147327249,0.124999999999997,-0.900900900900906,0.47,0.51,0.18,0.00,0.13,0.35,0.39,0.01,0.24,0.52,0.24,0.00,15,0.15,0,0
34,22,112,33,783,500,37,40,0,0,32,38,51,48,56,29,0,38,0.973201692524682,0.481586402266289,1.28161888701518,1.251629726206,-0.625000000000002,-1.08108108108108,0.37,0.50,0.00,0.00,0.32,0.38,0.51,0.48,0.56,0.29,0.00,0.38,18,0.18,1,0
33,23,98,30,783,506,22,26,0,0,41,0,21,7,0,38,0,21,0.832157968970381,0.764872521246459,-1.07925801011804,0.860495436766623,-0.625000000000002,-1.62162162162162,0.22,0.33,0.00,0.00,0.41,0.00,0.21,0.07,0.00,0.38,0.00,0.21,9,0.09,0,0
19,21,109,8,752,490,32,40,44,26,32,12,16,38,28,11,37,28,-1.14245416078985,0.198300283286119,0.775716694772343,-2.00782268578879,0.666666666666667,-0.180180180180184,0.32,0.50,0.44,0.26,0.32,0.12,0.16,0.38,0.28,0.11,0.37,0.28,36,0.36,2,0
24,17,113,39,779,477,30,39,7,39,0,11,32,13,39,21,11,36,-0.437235543018336,-0.934844192634561,1.45025295109612,2.03389830508475,-0.458333333333335,0.990990990990994,0.30,0.49,0.07,0.39,0.00,0.11,0.32,0.13,0.39,0.21,0.11,0.36,10,0.10,0,0
32,20,102,16,774,485,50,36,0,7,20,0,0,0,25,27,0,0,0.691114245416079,-0.0849858356940512,-0.404721753794267,-0.964797913950456,-0.250000000000002,0.270270270270273,0.50,0.45,0.00,0.07,0.20,0.00,0.00,0.00,0.25,0.27,0.00,0.00,11,0.11,0,0
49,26,117,36,715,477,36,70,64,53,19,64,57,57,54,64,64,64,3.08885754583921,1.61473087818697,2.1247892074199,1.64276401564537,2.20833333333333,0.990990990990994,0.36,0.88,0.64,0.53,0.19,0.64,0.57,0.57,0.54,0.64,0.64,0.64,87,0.87,5,1
39,22,109,28,793,471,49,43,0,51,33,45,0,20,40,15,42,23,1.67842031029619,0.481586402266289,0.775716694772343,0.599739243807041,-1.04166666666667,1.53153153153153,0.49,0.54,0.00,0.51,0.33,0.45,0.00,0.20,0.40,0.15,0.42,0.23,22,0.22,1,0
35,18,99,23,760,483,47,38,2,23,1,13,0,0,12,0,22,0,1.11424541607898,-0.651558073654391,-0.910623946037101,-0.0521512385919164,0.333333333333334,0.450450450450449,0.47,0.48,0.02,0.23,0.01,0.13,0.00,0.00,0.12,0.00,0.22,0.00,9,0.09,0,0
28,25,99,29,747,492,35,45,52,38,39,18,28,52,27,28,52,0,0.126939351198871,1.3314447592068,-0.910623946037101,0.730117340286832,0.875,-0.360360360360361,0.35,0.56,0.52,0.38,0.39,0.18,0.28,0.52,0.27,0.28,0.52,0.00,33,0.33,2,0
33,26,105,18,738,475,46,53,63,46,38,39,10,0,46,18,32,54,0.832157968970381,1.61473087818697,0.101180438448566,-0.704041720990873,1.25,1.17117117117117,0.46,0.66,0.63,0.46,0.38,0.39,0.10,0.00,0.46,0.18,0.32,0.54,43,0.43,2,1
32,16,105,13,810,499,22,18,0,0,0,5,0,15,0,21,0,0,0.691114245416079,-1.21813031161473,0.101180438448566,-1.35593220338983,-1.75,-0.990990990990994,0.22,0.23,0.00,0.00,0.00,0.05,0.00,0.15,0.00,0.21,0.00,0.00,6,0.06,0,0
36,19,109,24,735,501,27,44,33,0,0,26,0,30,36,32,0,34,1.25528913963329,-0.368271954674221,0.775716694772343,0.078226857887875,1.375,-1.17117117117117,0.27,0.55,0.33,0.00,0.00,0.26,0.00,0.30,0.36,0.32,0.00,0.34,33,0.33,2,0
44,35,114,38,760,489,46,55,3,20,64,51,64,58,64,64,25,64,2.3836389280677,4.1643059490085,1.61888701517706,1.90352020860495,0.333333333333334,-0.0900900900900882,0.46,0.69,0.03,0.20,0.64,0.51,0.64,0.58,0.64,0.64,0.25,0.64,46,0.46,2,1
17,14,91,18,760,506,59,31,3,0,0,0,36,0,0,8,17,0,-1.42454160789845,-1.78470254957507,-2.25969645868466,-0.704041720990873,0.333333333333334,-1.62162162162162,0.59,0.39,0.03,0.00,0.00,0.00,0.36,0.00,0.00,0.08,0.17,0.00,11,0.11,0,0
20,17,114,27,781,478,53,39,0,4,0,9,0,0,27,0,35,55,-1.00141043723554,-0.934844192634561,1.61888701517706,0.469361147327249,-0.541666666666666,0.900900900900898,0.53,0.49,0.00,0.04,0.00,0.09,0.00,0.00,0.27,0.00,0.35,0.55,12,0.12,0,0
24,21,97,13,810,498,46,22,0,0,55,5,0,0,40,0,32,7,-0.437235543018336,0.198300283286119,-1.24789207419899,-1.35593220338983,-1.75,-0.900900900900906,0.46,0.28,0.00,0.00,0.55,0.05,0.00,0.00,0.40,0.00,0.32,0.07,8,0.08,0,0
28,19,106,28,748,494,26,41,21,46,10,47,30,6,7,0,55,55,0.126939351198871,-0.368271954674221,0.26981450252951,0.599739243807041,0.83333333333333,-0.540540540540545,0.26,0.51,0.21,0.46,0.10,0.47,0.30,0.06,0.07,0.00,0.55,0.55,10,0.10,0,0
24,14,99,20,810,477,36,22,0,26,0,0,37,0,0,0,0,12,-0.437235543018336,-1.78470254957507,-0.910623946037101,-0.443285528031291,-1.75,0.990990990990994,0.36,0.28,0.00,0.26,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.12,4,0.04,0,0
16,24,106,34,782,486,20,30,4,30,10,11,21,15,30,25,42,29,-1.56558533145275,1.04815864022663,0.26981450252951,1.38200782268579,-0.583333333333336,0.180180180180176,0.20,0.38,0.04,0.30,0.10,0.11,0.21,0.15,0.30,0.25,0.42,0.29,12,0.12,0,0
34,18,104,36,733,506,59,53,52,0,8,55,36,0,39,5,38,55,0.973201692524682,-0.651558073654391,-0.0674536256323787,1.64276401564537,1.45833333333333,-1.62162162162162,0.59,0.66,0.52,0.00,0.08,0.55,0.36,0.00,0.39,0.05,0.38,0.55,40,0.40,2,1
24,14,98,22,760,490,39,37,55,53,0,17,23,0,0,12,55,40,-0.437235543018336,-1.78470254957507,-1.07925801011804,-0.182529335071708,0.333333333333334,-0.180180180180184,0.39,0.46,0.55,0.53,0.00,0.17,0.23,0.00,0.00,0.12,0.55,0.40,12,0.12,0,0
44,26,116,34,726,472,54,71,55,42,39,55,55,55,55,48,55,55,2.3836389280677,1.61473087818697,1.95615514333895,1.38200782268579,1.75,1.44144144144144,0.54,0.89,0.55,0.42,0.39,0.55,0.55,0.55,0.55,0.48,0.55,0.55,71,0.71,4,1
34,26,109,39,726,465,27,56,18,55,51,24,20,39,31,0,43,27,0.973201692524682,1.61473087818697,0.775716694772343,2.03389830508475,1.75,2.07207207207207,0.27,0.70,0.18,0.55,0.51,0.24,0.20,0.39,0.31,0.00,0.43,0.27,38,0.38,2,0
35,16,102,30,735,490,34,48,55,27,0,21,3,55,15,8,37,0,1.11424541607898,-1.21813031161473,-0.404721753794267,0.860495436766623,1.375,-0.180180180180184,0.34,0.60,0.55,0.27,0.00,0.21,0.03,0.55,0.15,0.08,0.37,0.00,24,0.24,1,0
29,21,109,28,793,506,35,31,0,0,34,0,0,42,0,8,37,44,0.267983074753173,0.198300283286119,0.775716694772343,0.599739243807041,-1.04166666666667,-1.62162162162162,0.35,0.39,0.00,0.00,0.34,0.00,0.00,0.42,0.00,0.08,0.37,0.44,14,0.14,0,0
34,14,97,22,775,481,44,33,6,24,0,15,43,0,20,0,0,0,0.973201692524682,-1.78470254957507,-1.24789207419899,-0.182529335071708,-0.291666666666668,0.630630630630633,0.44,0.41,0.06,0.24,0.00,0.15,0.43,0.00,0.20,0.00,0.00,0.00,14,0.14,0,0
33,19,105,28,754,483,23,42,45,44,4,12,19,1,45,2,55,33,0.832157968970381,-0.368271954674221,0.101180438448566,0.599739243807041,0.583333333333332,0.450450450450449,0.23,0.53,0.45,0.44,0.04,0.12,0.19,0.01,0.45,0.02,0.55,0.33,16,0.16,1,0
27,23,106,32,804,466,51,39,0,55,1,0,34,48,39,28,2,0,-0.0141043723554304,0.764872521246459,0.26981450252951,1.12125162972621,-1.5,1.98198198198198,0.51,0.49,0.00,0.55,0.01,0.00,0.34,0.48,0.39,0.28,0.02,0.00,18,0.18,1,0
29,21,102,19,807,501,56,28,0,0,2,0,0,0,0,49,4,35,0.267983074753173,0.198300283286119,-0.404721753794267,-0.573663624511082,-1.625,-1.17117117117117,0.56,0.35,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.49,0.04,0.35,10,0.10,0,0
18,21,96,16,807,506,49,22,1,0,8,0,0,0,40,55,0,14,-1.28349788434415,0.198300283286119,-1.41652613827993,-0.964797913950456,-1.625,-1.62162162162162,0.49,0.28,0.01,0.00,0.08,0.00,0.00,0.00,0.40,0.55,0.00,0.14,8,0.08,0,0
31,21,97,25,791,490,56,37,12,15,3,51,13,0,0,21,55,1,0.550070521861777,0.198300283286119,-1.24789207419899,0.208604954367666,-0.958333333333335,-0.180180180180184,0.56,0.46,0.12,0.15,0.03,0.51,0.13,0.00,0.00,0.21,0.55,0.01,9,0.09,0,0
24,21,102,13,760,482,48,41,10,28,40,4,24,3,12,27,51,0,-0.437235543018336,0.198300283286119,-0.404721753794267,-1.35593220338983,0.333333333333334,0.540540540540537,0.48,0.51,0.10,0.28,0.40,0.04,0.24,0.03,0.12,0.27,0.51,0.00,44,0.44,2,1
15,21,110,25,763,490,29,36,5,11,3,4,45,41,0,44,3,44,-1.70662905500705,0.198300283286119,0.944350758853287,0.208604954367666,0.208333333333333,-0.180180180180184,0.29,0.45,0.05,0.11,0.03,0.04,0.45,0.41,0.00,0.44,0.03,0.44,13,0.13,0,0
13,18,98,19,756,479,38,32,3,31,19,17,2,23,0,0,6,0,-1.98871650211566,-0.651558073654391,-1.07925801011804,-0.573663624511082,0.5,0.81081081081081,0.38,0.40,0.03,0.31,0.19,0.17,0.02,0.23,0.00,0.00,0.06,0.00,13,0.13,0,0
24,18,109,15,810,478,52,29,0,28,6,39,0,0,0,19,0,23,-0.437235543018336,-0.651558073654391,0.775716694772343,-1.09517601043025,-1.75,0.900900900900898,0.52,0.36,0.00,0.28,0.06,0.39,0.00,0.00,0.00,0.19,0.00,0.23,10,0.10,0,0
30,24,111,17,768,478,44,47,55,50,41,55,0,0,41,9,55,29,0.409026798307475,1.04815864022663,1.11298482293423,-0.834419817470665,0,0.900900900900898,0.44,0.59,0.55,0.50,0.41,0.55,0.00,0.00,0.41,0.09,0.55,0.29,24,0.24,1,0
24,15,100,28,760,492,25,30,3,0,0,0,8,4,26,0,24,0,-0.437235543018336,-1.5014164305949,-0.741989881956156,0.599739243807041,0.333333333333334,-0.360360360360361,0.25,0.38,0.03,0.00,0.00,0.00,0.08,0.04,0.26,0.00,0.24,0.00,7,0.07,0,0
25,14,105,15,780,480,19,25,11,4,0,0,0,0,0,0,0,27,-0.296191819464034,-1.78470254957507,0.101180438448566,-1.09517601043025,-0.5,0.720720720720721,0.19,0.31,0.11,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,5,0.05,0,0
22,18,109,31,736,506,64,50,28,0,4,55,36,5,3,0,0,1,-0.71932299012694,-0.651558073654391,0.775716694772343,0.990873533246415,1.33333333333333,-1.62162162162162,0.64,0.63,0.28,0.00,0.04,0.55,0.36,0.05,0.03,0.00,0.00,0.01,47,0.47,2,1
20,19,104,17,768,506,39,30,0,0,13,27,19,0,0,0,0,55,-1.00141043723554,-0.368271954674221,-0.0674536256323787,-0.834419817470665,0,-1.62162162162162,0.39,0.38,0.00,0.00,0.13,0.27,0.19,0.00,0.00,0.00,0.00,0.55,11,0.11,0,0
24,15,96,8,805,486,28,19,14,37,0,0,0,0,0,15,14,0,-0.437235543018336,-1.5014164305949,-1.41652613827993,-2.00782268578879,-1.54166666666667,0.180180180180176,0.28,0.24,0.14,0.37,0.00,0.00,0.00,0.00,0.00,0.15,0.14,0.00,4,0.04,0,0
26,21,105,22,769,498,27,31,0,0,10,15,0,0,36,35,0,23,-0.155148095909732,0.198300283286119,0.101180438448566,-0.182529335071708,-0.0416666666666695,-0.900900900900906,0.27,0.39,0.00,0.00,0.10,0.15,0.00,0.00,0.36,0.35,0.00,0.23,9,0.09,0,0
24,25,111,23,766,487,60,49,51,55,20,49,43,1,55,45,13,0,-0.437235543018336,1.3314447592068,1.11298482293423,-0.0521512385919164,0.0833333333333316,0.0900900900900882,0.60,0.61,0.51,0.55,0.20,0.49,0.43,0.01,0.55,0.45,0.13,0.00,19,0.19,1,0
19,22,105,36,760,486,64,45,0,38,16,0,40,7,0,0,46,3,-1.14245416078985,0.481586402266289,0.101180438448566,1.64276401564537,0.333333333333334,0.180180180180176,0.64,0.56,0.00,0.38,0.16,0.00,0.40,0.07,0.00,0.00,0.46,0.03,21,0.21,1,0
24,25,109,34,760,468,23,44,26,24,55,0,0,2,1,55,0,10,-0.437235543018336,1.3314447592068,0.775716694772343,1.38200782268579,0.333333333333334,1.8018018018018,0.23,0.55,0.26,0.24,0.55,0.00,0.00,0.02,0.01,0.55,0.00,0.10,43,0.43,2,1
20,24,105,27,782,484,14,29,2,17,55,28,29,12,0,0,29,0,-1.00141043723554,1.04815864022663,0.101180438448566,0.469361147327249,-0.583333333333336,0.360360360360361,0.14,0.36,0.02,0.17,0.55,0.28,0.29,0.12,0.00,0.00,0.29,0.00,8,0.08,0,0
20,23,95,25,740,501,59,45,15,0,33,0,10,0,26,25,46,25,-1.00141043723554,0.764872521246459,-1.58516020236088,0.208604954367666,1.16666666666666,-1.17117117117117,0.59,0.56,0.15,0.00,0.33,0.00,0.10,0.00,0.26,0.25,0.46,0.25,32,0.32,2,0
24,21,92,11,786,506,41,27,27,0,10,0,22,37,36,26,0,13,-0.437235543018336,0.198300283286119,-2.09106239460371,-1.61668839634941,-0.750000000000003,-1.62162162162162,0.41,0.34,0.27,0.00,0.10,0.00,0.22,0.37,0.36,0.26,0.00,0.13,10,0.10,0,0
27,17,98,26,774,485,57,38,0,18,0,0,20,0,30,8,55,51,-0.0141043723554304,-0.934844192634561,-1.07925801011804,0.338983050847458,-0.250000000000002,0.270270270270273,0.57,0.48,0.00,0.18,0.00,0.00,0.20,0.00,0.30,0.08,0.55,0.51,18,0.18,1,0
24,21,99,9,760,486,26,35,23,38,38,21,0,55,0,0,27,9,-0.437235543018336,0.198300283286119,-0.910623946037101,-1.877444589309,0.333333333333334,0.180180180180176,0.26,0.44,0.23,0.38,0.38,0.21,0.00,0.55,0.00,0.00,0.27,0.09,12,0.12,0,0
24,15,94,30,755,502,63,41,18,0,0,0,0,0,26,0,4,0,-0.437235543018336,-1.5014164305949,-1.75379426644182,0.860495436766623,0.541666666666666,-1.26126126126126,0.63,0.51,0.18,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.04,0.00,31,0.31,2,0
35,14,98,26,768,504,29,29,12,0,0,1,24,0,37,0,25,17,1.11424541607898,-1.78470254957507,-1.07925801011804,0.338983050847458,0,-1.44144144144144,0.29,0.36,0.12,0.00,0.00,0.01,0.24,0.00,0.37,0.00,0.25,0.17,8,0.08,0,0
13,21,108,27,760,503,31,32,0,0,47,0,28,0,0,7,22,3,-1.98871650211566,0.198300283286119,0.607082630691399,0.469361147327249,0.333333333333334,-1.35135135135135,0.31,0.40,0.00,0.00,0.47,0.00,0.28,0.00,0.00,0.07,0.22,0.03,12,0.12,0,0
31,19,110,30,742,480,53,53,48,17,17,0,11,55,43,0,0,16,0.550070521861777,-0.368271954674221,0.944350758853287,0.860495436766623,1.08333333333333,0.720720720720721,0.53,0.66,0.48,0.17,0.17,0.00,0.11,0.55,0.43,0.00,0.00,0.16,42,0.42,2,1
19,19,99,17,760,485,38,35,32,31,4,23,0,44,38,15,0,0,-1.14245416078985,-0.368271954674221,-0.910623946037101,-0.834419817470665,0.333333333333334,0.270270270270273,0.38,0.44,0.32,0.31,0.04,0.23,0.00,0.44,0.38,0.15,0.00,0.00,10,0.10,0,0
21,23,102,14,746,506,46,42,55,0,40,0,0,6,18,0,55,16,-0.860366713681241,0.764872521246459,-0.404721753794267,-1.22555410691004,0.916666666666666,-1.62162162162162,0.46,0.53,0.55,0.00,0.40,0.00,0.00,0.06,0.18,0.00,0.55,0.16,14,0.14,0,0
26,14,105,20,806,504,26,20,0,0,0,46,0,55,3,0,38,22,-0.155148095909732,-1.78470254957507,0.101180438448566,-0.443285528031291,-1.58333333333334,-1.44144144144144,0.26,0.25,0.00,0.00,0.00,0.46,0.00,0.55,0.03,0.00,0.38,0.22,5,0.05,0,0
35,20,102,15,747,497,38,41,11,0,10,0,22,15,14,27,0,0,1.11424541607898,-0.0849858356940512,-0.404721753794267,-1.09517601043025,0.875,-0.81081081081081,0.38,0.51,0.11,0.00,0.10,0.00,0.22,0.15,0.14,0.27,0.00,0.00,16,0.16,1,0
44,29,115,34,737,468,31,62,47,54,55,45,40,55,22,55,38,55,2.3836389280677,2.46458923512748,1.78752107925801,1.38200782268579,1.29166666666667,1.8018018018018,0.31,0.78,0.47,0.54,0.55,0.45,0.40,0.55,0.22,0.55,0.38,0.55,69,0.69,3,1
20,21,110,27,758,479,18,39,14,56,12,50,22,6,0,37,0,56,-1.00141043723554,0.198300283286119,0.944350758853287,0.469361147327249,0.416666666666665,0.81081081081081,0.18,0.49,0.14,0.56,0.12,0.50,0.22,0.06,0.00,0.37,0.00,0.56,12,0.12,0,0
40,27,110,34,747,490,36,50,14,0,41,0,26,7,48,56,12,8,1.81946403385049,1.89801699716714,0.944350758853287,1.38200782268579,0.875,-0.180180180180184,0.36,0.63,0.14,0.00,0.41,0.00,0.26,0.07,0.48,0.56,0.12,0.08,39,0.39,2,0
26,23,110,28,810,484,38,31,0,7,34,0,35,0,2,30,0,13,-0.155148095909732,0.764872521246459,0.944350758853287,0.599739243807041,-1.75,0.360360360360361,0.38,0.39,0.00,0.07,0.34,0.00,0.35,0.00,0.02,0.30,0.00,0.13,13,0.13,0,0
30,23,104,31,753,488,41,47,56,13,27,56,33,2,41,5,0,42,0.409026798307475,0.764872521246459,-0.0674536256323787,0.990873533246415,0.624999999999998,0,0.41,0.59,0.56,0.13,0.27,0.56,0.33,0.02,0.41,0.05,0.00,0.42,27,0.27,1,0
19,17,111,18,734,494,29,43,39,30,0,21,5,49,41,25,0,0,-1.14245416078985,-0.934844192634561,1.11298482293423,-0.704041720990873,1.41666666666667,-0.540540540540545,0.29,0.54,0.39,0.30,0.00,0.21,0.05,0.49,0.41,0.25,0.00,0.00,36,0.36,2,0
30,21,106,19,777,486,52,45,56,34,20,22,37,30,37,0,52,40,0.409026798307475,0.198300283286119,0.26981450252951,-0.573663624511082,-0.374999999999999,0.180180180180176,0.52,0.56,0.56,0.34,0.20,0.22,0.37,0.30,0.37,0.00,0.52,0.40,32,0.32,2,0
30,18,104,29,786,484,43,33,0,0,0,18,1,0,0,10,34,0,0.409026798307475,-0.651558073654391,-0.0674536256323787,0.730117340286832,-0.750000000000003,0.360360360360361,0.43,0.41,0.00,0.00,0.00,0.18,0.01,0.00,0.00,0.10,0.34,0.00,10,0.10,0,0
16,23,105,12,760,486,48,37,30,36,43,9,0,12,0,16,6,0,-1.56558533145275,0.764872521246459,0.101180438448566,-1.48631029986962,0.333333333333334,0.180180180180176,0.48,0.46,0.30,0.36,0.43,0.09,0.00,0.12,0.00,0.16,0.06,0.00,14,0.14,0,0
17,21,106,30,810,487,33,25,0,21,0,56,46,11,25,38,13,0,-1.42454160789845,0.198300283286119,0.26981450252951,0.860495436766623,-1.75,0.0900900900900882,0.33,0.31,0.00,0.21,0.00,0.56,0.46,0.11,0.25,0.38,0.13,0.00,8,0.08,0,0
33,21,91,24,759,482,49,40,0,34,39,1,10,0,0,10,0,8,0.832157968970381,0.198300283286119,-2.25969645868466,0.078226857887875,0.374999999999999,0.540540540540537,0.49,0.50,0.00,0.34,0.39,0.01,0.10,0.00,0.00,0.10,0.00,0.08,32,0.32,2,0
16,15,102,27,806,487,16,19,0,56,0,0,25,18,0,0,49,19,-1.56558533145275,-1.5014164305949,-0.404721753794267,0.469361147327249,-1.58333333333334,0.0900900900900882,0.16,0.24,0.00,0.56,0.00,0.00,0.25,0.18,0.00,0.00,0.49,0.19,7,0.07,0,0
29,17,107,35,803,478,48,35,0,0,0,0,16,0,35,8,3,0,0.267983074753173,-0.934844192634561,0.438448566610454,1.51238591916558,-1.45833333333333,0.900900900900898,0.48,0.44,0.00,0.00,0.00,0.00,0.16,0.00,0.35,0.08,0.03,0.00,20,0.20,1,0
24,18,100,21,785,478,57,36,2,26,9,29,28,2,0,8,0,0,-0.437235543018336,-0.651558073654391,-0.741989881956156,-0.312907431551499,-0.708333333333333,0.900900900900898,0.57,0.45,0.02,0.26,0.09,0.29,0.28,0.02,0.00,0.08,0.00,0.00,14,0.14,0,0
34,17,114,19,764,486,32,41,22,56,10,17,11,56,16,0,27,56,0.973201692524682,-0.934844192634561,1.61888701517706,-0.573663624511082,0.166666666666667,0.180180180180176,0.32,0.51,0.22,0.56,0.10,0.17,0.11,0.56,0.16,0.00,0.27,0.56,15,0.15,0,0
20,24,109,11,776,473,37,37,31,56,50,0,0,20,56,0,49,56,-1.00141043723554,1.04815864022663,0.775716694772343,-1.61668839634941,-0.333333333333334,1.35135135135135,0.37,0.46,0.31,0.56,0.50,0.00,0.00,0.20,0.56,0.00,0.49,0.56,12,0.12,0,0
40,31,120,36,752,454,60,66,17,56,56,36,56,56,56,56,43,56,1.81946403385049,3.03116147308782,2.63069139966273,1.64276401564537,0.666666666666667,3.06306306306306,0.60,0.83,0.17,0.56,0.56,0.36,0.56,0.56,0.56,0.56,0.43,0.56,64,0.64,3,1
32,21,114,23,726,485,32,54,39,56,17,47,2,56,5,0,15,21,0.691114245416079,0.198300283286119,1.61888701517706,-0.0521512385919164,1.75,0.270270270270273,0.32,0.68,0.39,0.56,0.17,0.47,0.02,0.56,0.05,0.00,0.15,0.21,54,0.54,3,1
39,15,94,26,739,505,57,46,41,0,3,0,7,2,31,0,0,0,1.67842031029619,-1.5014164305949,-1.75379426644182,0.338983050847458,1.20833333333333,-1.53153153153153,0.57,0.58,0.41,0.00,0.03,0.00,0.07,0.02,0.31,0.00,0.00,0.00,18,0.18,1,0
24,21,107,16,775,486,63,40,16,0,19,0,10,0,0,44,2,0,-0.437235543018336,0.198300283286119,0.438448566610454,-0.964797913950456,-0.291666666666668,0.180180180180176,0.63,0.50,0.16,0.00,0.19,0.00,0.10,0.00,0.00,0.44,0.02,0.00,16,0.16,1,0
34,26,110,35,801,473,53,44,0,56,56,35,51,13,13,0,56,31,0.973201692524682,1.61473087818697,0.944350758853287,1.51238591916558,-1.375,1.35135135135135,0.53,0.55,0.00,0.56,0.56,0.35,0.51,0.13,0.13,0.00,0.56,0.31,20,0.20,1,0
27,21,104,27,760,486,16,33,0,33,43,0,5,0,0,0,28,0,-0.0141043723554304,0.198300283286119,-0.0674536256323787,0.469361147327249,0.333333333333334,0.180180180180176,0.16,0.41,0.00,0.33,0.43,0.00,0.05,0.00,0.00,0.00,0.28,0.00,8,0.08,0,0
13,19,105,31,788,505,29,24,0,0,19,47,53,2,0,0,8,0,-1.98871650211566,-0.368271954674221,0.101180438448566,0.990873533246415,-0.833333333333334,-1.53153153153153,0.29,0.30,0.00,0.00,0.19,0.47,0.53,0.02,0.00,0.00,0.08,0.00,7,0.07,0,0
24,21,103,26,792,495,51,32,0,4,13,0,0,36,17,15,0,0,-0.437235543018336,0.198300283286119,-0.236087689713323,0.338983050847458,-1,-0.630630630630633,0.51,0.40,0.00,0.04,0.13,0.00,0.00,0.36,0.17,0.15,0.00,0.00,9,0.09,0,0
27,17,110,16,810,503,41,24,0,0,0,17,0,0,15,40,13,1,-0.0141043723554304,-0.934844192634561,0.944350758853287,-0.964797913950456,-1.75,-1.35135135135135,0.41,0.30,0.00,0.00,0.00,0.17,0.00,0.00,0.15,0.40,0.13,0.01,10,0.10,0,0
21,21,101,23,758,486,56,42,22,35,32,0,23,1,0,0,56,27,-0.860366713681241,0.198300283286119,-0.573355817875212,-0.0521512385919164,0.416666666666665,0.180180180180176,0.56,0.53,0.22,0.35,0.32,0.00,0.23,0.01,0.00,0.00,0.56,0.27,18,0.18,1,0
27,15,97,30,775,497,37,29,0,0,0,23,14,0,0,21,23,0,-0.0141043723554304,-1.5014164305949,-1.24789207419899,0.860495436766623,-0.291666666666668,-0.81081081081081,0.37,0.36,0.00,0.00,0.00,0.23,0.14,0.00,0.00,0.21,0.23,0.00,8,0.08,0,0
38,16,97,18,810,465,43,29,0,56,0,56,55,0,56,0,56,43,1.53737658674189,-1.21813031161473,-1.24789207419899,-0.704041720990873,-1.75,2.07207207207207,0.43,0.36,0.00,0.56,0.00,0.56,0.55,0.00,0.56,0.00,0.56,0.43,8,0.08,0,0
31,21,111,30,760,486,42,46,5,5,15,16,39,30,21,26,16,32,0.550070521861777,0.198300283286119,1.11298482293423,0.860495436766623,0.333333333333334,0.180180180180176,0.42,0.58,0.05,0.05,0.15,0.16,0.39,0.30,0.21,0.26,0.16,0.32,40,0.40,2,1
23,25,99,30,803,504,22,22,0,0,52,17,36,5,56,20,0,21,-0.578279266572638,1.3314447592068,-0.910623946037101,0.860495436766623,-1.45833333333333,-1.44144144144144,0.22,0.28,0.00,0.00,0.52,0.17,0.36,0.05,0.56,0.20,0.00,0.21,7,0.07,0,0
